run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine
20260623_203541_961434,web_search,0,web_search,1,3,5,0.018751,0.992531
20260623_203541_961434,web_search,0,web_search,1,3,6,0.015907,0.988016
20260623_203541_961434,web_search,0,web_search,1,3,7,0.026764,0.973560
20260623_203541_961434,web_search,0,web_search,1,4,0,0.042351,0.976247
20260623_203541_961434,web_search,0,web_search,1,4,1,0.029515,0.984952
20260623_203541_961434,web_search,0,web_search,1,4,2,0.031987,0.998141
20260623_203541_961434,web_search,0,web_search,1,4,3,0.027697,0.982154
20260623_203541_961434,web_search,0,web_search,1,4,4,0.038423,0.971716
20260623_203541_961434,web_search,0,web_search,1,4,5,0.026088,0.990030
20260623_203541_961434,web_search,0,web_search,1,4,6,0.020193,0.987041
20260623_203541_961434,web_search,0,web_search,1,4,7,0.017441,0.991472
20260623_203541_961434,web_search,0,web_search,1,5,0,0.060828,0.993596
20260623_203541_961434,web_search,0,web_search,1,5,1,0.036488,0.989924
20260623_203541_961434,web_search,0,web_search,1,5,2,0.022550,0.988467
20260623_203541_961434,web_search,0,web_search,1,5,3,0.057189,0.994356
20260623_203541_961434,web_search,0,web_search,1,5,4,0.026196,0.998484
20260623_203541_961434,web_search,0,web_search,1,5,5,0.025358,0.991695
20260623_203541_961434,web_search,0,web_search,1,5,6,0.043185,0.987675
20260623_203541_961434,web_search,0,web_search,1,5,7,0.028965,0.992192
20260623_203541_961434,web_search,0,web_search,1,6,0,0.083653,0.961623
20260623_203541_961434,web_search,0,web_search,1,6,1,0.065140,0.983850
20260623_203541_961434,web_search,0,web_search,1,6,2,0.091122,0.897847
20260623_203541_961434,web_search,0,web_search,1,6,3,0.041678,0.944201
20260623_203541_961434,web_search,0,web_search,1,6,4,0.041458,0.988120
20260623_203541_961434,web_search,0,web_search,1,6,5,0.070776,0.979482
20260623_203541_961434,web_search,0,web_search,1,6,6,0.069183,0.971144
20260623_203541_961434,web_search,0,web_search,1,6,7,0.042416,0.982509
20260623_203541_961434,web_search,0,web_search,1,7,0,0.126715,0.987944
20260623_203541_961434,web_search,0,web_search,1,7,1,0.081472,0.983497
20260623_203541_961434,web_search,0,web_search,1,7,2,0.091497,0.994474
20260623_203541_961434,web_search,0,web_search,1,7,3,0.056533,0.979658
20260623_203541_961434,web_search,0,web_search,1,7,4,0.087777,0.990970
20260623_203541_961434,web_search,0,web_search,1,7,5,0.060369,0.980849
20260623_203541_961434,web_search,0,web_search,1,7,6,0.141081,0.973393
20260623_203541_961434,web_search,0,web_search,1,7,7,0.096908,0.990445
20260623_203541_961434,web_search,0,web_search,1,8,0,0.109713,0.991379
20260623_203541_961434,web_search,0,web_search,1,8,1,0.182908,0.953393
20260623_203541_961434,web_search,0,web_search,1,8,2,0.115744,0.991620
20260623_203541_961434,web_search,0,web_search,1,8,3,0.115926,0.985115
20260623_203541_961434,web_search,0,web_search,1,8,4,0.167756,0.974609
20260623_203541_961434,web_search,0,web_search,1,8,5,0.070129,0.992801
20260623_203541_961434,web_search,0,web_search,1,8,6,0.075855,0.992130
20260623_203541_961434,web_search,0,web_search,1,8,7,0.085112,0.992757
20260623_203541_961434,web_search,0,web_search,1,9,0,0.135510,0.983875
20260623_203541_961434,web_search,0,web_search,1,9,1,0.079650,0.995038
20260623_203541_961434,web_search,0,web_search,1,9,2,0.109808,0.986411
20260623_203541_961434,web_search,0,web_search,1,9,3,0.097526,0.989801
20260623_203541_961434,web_search,0,web_search,1,9,4,0.092049,0.988138
20260623_203541_961434,web_search,0,web_search,1,9,5,0.071589,0.980952
20260623_203541_961434,web_search,0,web_search,1,9,6,0.082131,0.985137
20260623_203541_961434,web_search,0,web_search,1,9,7,0.165423,0.978602
20260623_203541_961434,web_search,0,web_search,1,10,0,0.109846,0.992696
20260623_203541_961434,web_search,0,web_search,1,10,1,0.171727,0.944990
20260623_203541_961434,web_search,0,web_search,1,10,2,0.078281,0.987405
20260623_203541_961434,web_search,0,web_search,1,10,3,0.082734,0.965134
20260623_203541_961434,web_search,0,web_search,1,10,4,0.120692,0.988372
20260623_203541_961434,web_search,0,web_search,1,10,5,0.123516,0.991987
20260623_203541_961434,web_search,0,web_search,1,10,6,0.195202,0.915494
20260623_203541_961434,web_search,0,web_search,1,10,7,0.207553,0.960402
20260623_203541_961434,web_search,0,web_search,1,11,0,0.107703,0.976483
20260623_203541_961434,web_search,0,web_search,1,11,1,0.247149,0.942087
20260623_203541_961434,web_search,0,web_search,1,11,2,0.122001,0.982313
20260623_203541_961434,web_search,0,web_search,1,11,3,0.125688,0.978879
20260623_203541_961434,web_search,0,web_search,1,11,4,0.242067,0.955827
20260623_203541_961434,web_search,0,web_search,1,11,5,0.088825,0.975701
20260623_203541_961434,web_search,0,web_search,1,11,6,0.106463,0.984693
20260623_203541_961434,web_search,0,web_search,1,11,7,0.169229,0.951233
20260623_203541_961434,web_search,0,web_search,1,12,0,0.206419,0.968981
20260623_203541_961434,web_search,0,web_search,1,12,1,0.133598,0.975434
20260623_203541_961434,web_search,0,web_search,1,12,2,0.243960,0.988233
20260623_203541_961434,web_search,0,web_search,1,12,3,0.179758,0.980429
20260623_203541_961434,web_search,0,web_search,1,12,4,0.121697,0.989407
20260623_203541_961434,web_search,0,web_search,1,12,5,0.179420,0.970444
20260623_203541_961434,web_search,0,web_search,1,12,6,0.123820,0.985822
20260623_203541_961434,web_search,0,web_search,1,12,7,0.148292,0.979357
20260623_203541_961434,web_search,0,web_search,1,13,0,0.246511,0.984366
20260623_203541_961434,web_search,0,web_search,1,13,1,0.167658,0.991007
20260623_203541_961434,web_search,0,web_search,1,13,2,0.224254,0.990643
20260623_203541_961434,web_search,0,web_search,1,13,3,0.266643,0.975686
20260623_203541_961434,web_search,0,web_search,1,13,4,0.182019,0.973948
20260623_203541_961434,web_search,0,web_search,1,13,5,0.153341,0.971049
20260623_203541_961434,web_search,0,web_search,1,13,6,0.249901,0.990375
20260623_203541_961434,web_search,0,web_search,1,13,7,0.259143,0.955753
20260623_203541_961434,web_search,0,web_search,1,14,0,0.154375,0.975677
20260623_203541_961434,web_search,0,web_search,1,14,1,0.156139,0.968361
20260623_203541_961434,web_search,0,web_search,1,14,2,0.141848,0.992673
20260623_203541_961434,web_search,0,web_search,1,14,3,0.255685,0.978826
20260623_203541_961434,web_search,0,web_search,1,14,4,0.441924,0.984285
20260623_203541_961434,web_search,0,web_search,1,14,5,0.283465,0.967893
20260623_203541_961434,web_search,0,web_search,1,14,6,0.227563,0.990790
20260623_203541_961434,web_search,0,web_search,1,14,7,0.146214,0.988827
20260623_203541_961434,web_search,0,web_search,1,15,0,0.257892,0.982455
20260623_203541_961434,web_search,0,web_search,1,15,1,0.186366,0.990863
20260623_203541_961434,web_search,0,web_search,1,15,2,0.174477,0.986283
20260623_203541_961434,web_search,0,web_search,1,15,3,0.197106,0.985355
20260623_203541_961434,web_search,0,web_search,1,15,4,0.352075,0.977791
20260623_203541_961434,web_search,0,web_search,1,15,5,0.387057,0.965883
20260623_203541_961434,web_search,0,web_search,1,15,6,0.213080,0.984281
20260623_203541_961434,web_search,0,web_search,1,15,7,0.199457,0.985749
20260623_203541_961434,web_search,0,web_search,1,16,0,0.328745,0.961634
20260623_203541_961434,web_search,0,web_search,1,16,1,0.695950,0.908575
20260623_203541_961434,web_search,0,web_search,1,16,2,0.237983,0.984092
20260623_203541_961434,web_search,0,web_search,1,16,3,0.242848,0.965216
20260623_203541_961434,web_search,0,web_search,1,16,4,0.273315,0.984463
20260623_203541_961434,web_search,0,web_search,1,16,5,0.226793,0.986070
20260623_203541_961434,web_search,0,web_search,1,16,6,0.223998,0.985505
20260623_203541_961434,web_search,0,web_search,1,16,7,0.246376,0.990200
20260623_203541_961434,web_search,0,web_search,1,17,0,0.297214,0.984306
20260623_203541_961434,web_search,0,web_search,1,17,1,0.314172,0.967912
20260623_203541_961434,web_search,0,web_search,1,17,2,0.337852,0.963288
20260623_203541_961434,web_search,0,web_search,1,17,3,0.477993,0.967485
20260623_203541_961434,web_search,0,web_search,1,17,4,0.212615,0.984988
20260623_203541_961434,web_search,0,web_search,1,17,5,0.342711,0.970773
20260623_203541_961434,web_search,0,web_search,1,17,6,0.253287,0.989500
20260623_203541_961434,web_search,0,web_search,1,17,7,0.227824,0.987209
20260623_203541_961434,web_search,0,web_search,1,18,0,0.601014,0.975117
20260623_203541_961434,web_search,0,web_search,1,18,1,0.241293,0.974918
20260623_203541_961434,web_search,0,web_search,1,18,2,0.445893,0.965784
20260623_203541_961434,web_search,0,web_search,1,18,3,0.301459,0.989279
20260623_203541_961434,web_search,0,web_search,1,18,4,0.296058,0.970126
20260623_203541_961434,web_search,0,web_search,1,18,5,0.275013,0.986691
20260623_203541_961434,web_search,0,web_search,1,18,6,0.306444,0.961737
20260623_203541_961434,web_search,0,web_search,1,18,7,0.383304,0.967219
20260623_203541_961434,web_search,0,web_search,1,19,0,0.380633,0.953927
20260623_203541_961434,web_search,0,web_search,1,19,1,0.654106,0.920565
20260623_203541_961434,web_search,0,web_search,1,19,2,0.261670,0.965757
20260623_203541_961434,web_search,0,web_search,1,19,3,0.342299,0.979213
20260623_203541_961434,web_search,0,web_search,1,19,4,0.405090,0.981210
20260623_203541_961434,web_search,0,web_search,1,19,5,0.655981,0.917814
20260623_203541_961434,web_search,0,web_search,1,19,6,0.252546,0.976005
20260623_203541_961434,web_search,0,web_search,1,19,7,0.495838,0.972757
20260623_203541_961434,web_search,0,web_search,1,20,0,0.819811,0.911380
20260623_203541_961434,web_search,0,web_search,1,20,1,0.381969,0.977893
20260623_203541_961434,web_search,0,web_search,1,20,2,0.580634,0.964152
20260623_203541_961434,web_search,0,web_search,1,20,3,0.626387,0.932286
20260623_203541_961434,web_search,0,web_search,1,20,4,0.592092,0.946944
20260623_203541_961434,web_search,0,web_search,1,20,5,0.311876,0.983589
20260623_203541_961434,web_search,0,web_search,1,20,6,0.728085,0.963769
20260623_203541_961434,web_search,0,web_search,1,20,7,0.368798,0.985559
20260623_203541_961434,web_search,0,web_search,1,21,0,0.366793,0.992660
20260623_203541_961434,web_search,0,web_search,1,21,1,0.509213,0.991089
20260623_203541_961434,web_search,0,web_search,1,21,2,0.413780,0.988351
20260623_203541_961434,web_search,0,web_search,1,21,3,0.286896,0.979479
20260623_203541_961434,web_search,0,web_search,1,21,4,0.325331,0.978768
20260623_203541_961434,web_search,0,web_search,1,21,5,0.813546,0.963795
20260623_203541_961434,web_search,0,web_search,1,21,6,0.354193,0.975711
20260623_203541_961434,web_search,0,web_search,1,21,7,0.296178,0.980067
20260623_203541_961434,web_search,0,web_search,1,22,0,0.711616,0.902572
20260623_203541_961434,web_search,0,web_search,1,22,1,0.318024,0.959511
20260623_203541_961434,web_search,0,web_search,1,22,2,0.673858,0.941911
20260623_203541_961434,web_search,0,web_search,1,22,3,0.482398,0.982859
20260623_203541_961434,web_search,0,web_search,1,22,4,0.462440,0.979509
20260623_203541_961434,web_search,0,web_search,1,22,5,0.500010,0.980660
20260623_203541_961434,web_search,0,web_search,1,22,6,0.305928,0.982065
20260623_203541_961434,web_search,0,web_search,1,22,7,0.569435,0.981571
20260623_203541_961434,web_search,0,web_search,1,23,0,0.599657,0.957996
20260623_203541_961434,web_search,0,web_search,1,23,1,0.578609,0.976398
20260623_203541_961434,web_search,0,web_search,1,23,2,0.516347,0.971858
20260623_203541_961434,web_search,0,web_search,1,23,3,0.387272,0.979854
20260623_203541_961434,web_search,0,web_search,1,23,4,0.618969,0.935267
20260623_203541_961434,web_search,0,web_search,1,23,5,0.540527,0.962835
20260623_203541_961434,web_search,0,web_search,1,23,6,0.560601,0.971667
20260623_203541_961434,web_search,0,web_search,1,23,7,0.539518,0.958421
20260623_203541_961434,web_search,0,web_search,1,24,0,0.520034,0.990686
20260623_203541_961434,web_search,0,web_search,1,24,1,0.626264,0.977124
20260623_203541_961434,web_search,0,web_search,1,24,2,0.549234,0.978636
20260623_203541_961434,web_search,0,web_search,1,24,3,0.472639,0.977072
20260623_203541_961434,web_search,0,web_search,1,24,4,0.408780,0.991256
20260623_203541_961434,web_search,0,web_search,1,24,5,0.549833,0.959935
20260623_203541_961434,web_search,0,web_search,1,24,6,0.698575,0.954483
20260623_203541_961434,web_search,0,web_search,1,24,7,0.435579,0.980639
20260623_203541_961434,web_search,0,web_search,1,25,0,0.557230,0.965513
20260623_203541_961434,web_search,0,web_search,1,25,1,0.555677,0.985489
20260623_203541_961434,web_search,0,web_search,1,25,2,1.068984,0.944485
20260623_203541_961434,web_search,0,web_search,1,25,3,0.573001,0.944643
20260623_203541_961434,web_search,0,web_search,1,25,4,0.928919,0.968426
20260623_203541_961434,web_search,0,web_search,1,25,5,0.520833,0.979018
20260623_203541_961434,web_search,0,web_search,1,25,6,0.495817,0.979908
20260623_203541_961434,web_search,0,web_search,1,25,7,0.458108,0.981149
20260623_203541_961434,web_search,0,web_search,1,26,0,0.970841,0.920328
20260623_203541_961434,web_search,0,web_search,1,26,1,0.805497,0.981075
20260623_203541_961434,web_search,0,web_search,1,26,2,0.409184,0.990344
20260623_203541_961434,web_search,0,web_search,1,26,3,0.495661,0.987153
20260623_203541_961434,web_search,0,web_search,1,26,4,0.589768,0.980117
20260623_203541_961434,web_search,0,web_search,1,26,5,0.408246,0.976120
20260623_203541_961434,web_search,0,web_search,1,26,6,0.834741,0.977631
20260623_203541_961434,web_search,0,web_search,1,26,7,0.476574,0.985903
20260623_203541_961434,web_search,0,web_search,1,27,0,0.773873,0.985226
20260623_203541_961434,web_search,0,web_search,1,27,1,1.354424,0.956494
20260623_203541_961434,web_search,0,web_search,1,27,2,1.541574,0.909434
20260623_203541_961434,web_search,0,web_search,1,27,3,0.654888,0.977778
20260623_203541_961434,web_search,0,web_search,1,27,4,0.731695,0.976963
20260623_203541_961434,web_search,0,web_search,1,27,5,0.530160,0.974060
20260623_203541_961434,web_search,0,web_search,1,27,6,0.515401,0.987585
20260623_203541_961434,web_search,0,web_search,1,27,7,1.309835,0.939257
20260623_203541_961434,web_search,0,web_search,1,28,0,0.579702,0.984223
20260623_203541_961434,web_search,0,web_search,1,28,1,0.561820,0.987387
20260623_203541_961434,web_search,0,web_search,1,28,2,0.696206,0.977598
20260623_203541_961434,web_search,0,web_search,1,28,3,0.797095,0.946327
20260623_203541_961434,web_search,0,web_search,1,28,4,0.700676,0.982592
20260623_203541_961434,web_search,0,web_search,1,28,5,0.849360,0.985322
20260623_203541_961434,web_search,0,web_search,1,28,6,0.665438,0.984506
20260623_203541_961434,web_search,0,web_search,1,28,7,0.567549,0.977481
20260623_203541_961434,web_search,0,web_search,1,29,0,0.764476,0.977856
20260623_203541_961434,web_search,0,web_search,1,29,1,1.007711,0.967137
20260623_203541_961434,web_search,0,web_search,1,29,2,0.703822,0.962207
20260623_203541_961434,web_search,0,web_search,1,29,3,1.425095,0.989232
20260623_203541_961434,web_search,0,web_search,1,29,4,0.964483,0.981725
20260623_203541_961434,web_search,0,web_search,1,29,5,1.095663,0.982417
20260623_203541_961434,web_search,0,web_search,1,29,6,0.802516,0.979694
20260623_203541_961434,web_search,0,web_search,1,29,7,2.219105,0.969427
20260623_203541_961434,web_search,0,web_search,1,30,0,0.791104,0.974126
20260623_203541_961434,web_search,0,web_search,1,30,1,0.875130,0.989536
20260623_203541_961434,web_search,0,web_search,1,30,2,0.983989,0.971771
20260623_203541_961434,web_search,0,web_search,1,30,3,1.620023,0.988236
20260623_203541_961434,web_search,0,web_search,1,30,4,1.277173,0.987475
20260623_203541_961434,web_search,0,web_search,1,30,5,0.722096,0.984476
20260623_203541_961434,web_search,0,web_search,1,30,6,1.078398,0.970472
20260623_203541_961434,web_search,0,web_search,1,30,7,2.812849,0.941429
20260623_203541_961434,web_search,0,web_search,1,31,0,1.165937,0.989314
20260623_203541_961434,web_search,0,web_search,1,31,1,1.121932,0.987203
20260623_203541_961434,web_search,0,web_search,1,31,2,0.848464,0.983058
20260623_203541_961434,web_search,0,web_search,1,31,3,1.026068,0.991676
20260623_203541_961434,web_search,0,web_search,1,31,4,0.940774,0.990066
20260623_203541_961434,web_search,0,web_search,1,31,5,1.162448,0.965595
20260623_203541_961434,web_search,0,web_search,1,31,6,2.695050,0.947365
20260623_203541_961434,web_search,0,web_search,1,31,7,1.404953,0.971814
20260623_203541_961434,web_search,0,web_search,1,32,0,1.523458,0.983248
20260623_203541_961434,web_search,0,web_search,1,32,1,1.184335,0.971500
20260623_203541_961434,web_search,0,web_search,1,32,2,1.086524,0.972336
20260623_203541_961434,web_search,0,web_search,1,32,3,1.316516,0.982911
20260623_203541_961434,web_search,0,web_search,1,32,4,3.397846,0.976698
20260623_203541_961434,web_search,0,web_search,1,32,5,1.188599,0.978697
20260623_203541_961434,web_search,0,web_search,1,32,6,1.745047,0.984749
20260623_203541_961434,web_search,0,web_search,1,32,7,2.803036,0.960584
20260623_203541_961434,web_search,0,web_search,1,33,0,1.456705,0.975150
20260623_203541_961434,web_search,0,web_search,1,33,1,1.088993,0.982834
20260623_203541_961434,web_search,0,web_search,1,33,2,1.516028,0.977762
20260623_203541_961434,web_search,0,web_search,1,33,3,1.374956,0.987316
20260623_203541_961434,web_search,0,web_search,1,33,4,1.270357,0.981521
20260623_203541_961434,web_search,0,web_search,1,33,5,1.318814,0.987843
20260623_203541_961434,web_search,0,web_search,1,33,6,1.388116,0.976046
20260623_203541_961434,web_search,0,web_search,1,33,7,1.634192,0.983958
20260623_203541_961434,web_search,0,web_search,1,34,0,3.056944,0.978816
20260623_203541_961434,web_search,0,web_search,1,34,1,1.470857,0.975424
20260623_203541_961434,web_search,0,web_search,1,34,2,1.504462,0.985986
20260623_203541_961434,web_search,0,web_search,1,34,3,1.611328,0.986847
20260623_203541_961434,web_search,0,web_search,1,34,4,2.702337,0.972801
20260623_203541_961434,web_search,0,web_search,1,34,5,2.149767,0.962819
20260623_203541_961434,web_search,0,web_search,1,34,6,1.906135,0.972332
20260623_203541_961434,web_search,0,web_search,1,34,7,1.581124,0.983011
20260623_203541_961434,web_search,0,web_search,1,35,0,1.714340,0.989073
20260623_203541_961434,web_search,0,web_search,1,35,1,1.928815,0.971150
20260623_203541_961434,web_search,0,web_search,1,35,2,1.875333,0.981380
20260623_203541_961434,web_search,0,web_search,1,35,3,1.449873,0.985103
20260623_203541_961434,web_search,0,web_search,1,35,4,2.084746,0.985728
20260623_203541_961434,web_search,0,web_search,1,35,5,2.461573,0.983761
20260623_203541_961434,web_search,0,web_search,1,35,6,1.839784,0.987493
20260623_203541_961434,web_search,0,web_search,1,35,7,2.667051,0.973131
20260623_203541_961434,web_search,0,web_search,1,36,0,2.107424,0.988626
20260623_203541_961434,web_search,0,web_search,1,36,1,5.205444,0.986011
20260623_203541_961434,web_search,0,web_search,1,36,2,2.365831,0.967121
20260623_203541_961434,web_search,0,web_search,1,36,3,2.740131,0.967558
20260623_203541_961434,web_search,0,web_search,1,36,4,2.403112,0.983856
20260623_203541_961434,web_search,0,web_search,1,36,5,1.652004,0.987335
20260623_203541_961434,web_search,0,web_search,1,36,6,2.769800,0.987308
20260623_203541_961434,web_search,0,web_search,1,36,7,2.062451,0.986025
20260623_203541_961434,web_search,0,web_search,1,37,0,1.987961,0.982619
20260623_203541_961434,web_search,0,web_search,1,37,1,2.227406,0.983300
20260623_203541_961434,web_search,0,web_search,1,37,2,3.775543,0.976221
20260623_203541_961434,web_search,0,web_search,1,37,3,2.235607,0.982985
20260623_203541_961434,web_search,0,web_search,1,37,4,4.552250,0.982257
20260623_203541_961434,web_search,0,web_search,1,37,5,2.758514,0.978446
20260623_203541_961434,web_search,0,web_search,1,37,6,4.811288,0.943497
20260623_203541_961434,web_search,0,web_search,1,37,7,6.961696,0.978288
20260623_203541_961434,web_search,0,web_search,1,38,0,7.218345,0.986242
20260623_203541_961434,web_search,0,web_search,1,38,1,2.255969,0.982185
20260623_203541_961434,web_search,0,web_search,1,38,2,2.519767,0.971462
20260623_203541_961434,web_search,0,web_search,1,38,3,2.951591,0.979426
20260623_203541_961434,web_search,0,web_search,1,38,4,2.479457,0.977005
20260623_203541_961434,web_search,0,web_search,1,38,5,3.279949,0.954731
20260623_203541_961434,web_search,0,web_search,1,38,6,3.735714,0.991383
20260623_203541_961434,web_search,0,web_search,1,38,7,2.423108,0.985582
20260623_203541_961434,web_search,0,web_search,1,39,0,2.476178,0.982733
20260623_203541_961434,web_search,0,web_search,1,39,1,2.719304,0.959228
20260623_203541_961434,web_search,0,web_search,1,39,2,5.294775,0.939671
20260623_203541_961434,web_search,0,web_search,1,39,3,2.639845,0.957485
20260623_203541_961434,web_search,0,web_search,1,39,4,2.179811,0.984763
20260623_203541_961434,web_search,0,web_search,1,39,5,6.471071,0.974744
20260623_203541_961434,web_search,0,web_search,1,39,6,2.366857,0.942062
20260623_203541_961434,web_search,0,web_search,1,39,7,5.552004,0.971320
20260623_203541_961434,web_search,0,terminate,2,0,0,0.008793,0.988452
20260623_203541_961434,web_search,0,terminate,2,0,1,0.009830,0.997167
20260623_203541_961434,web_search,0,terminate,2,0,2,0.011106,0.995646
20260623_203541_961434,web_search,0,terminate,2,0,3,0.013837,0.990952
20260623_203541_961434,web_search,0,terminate,2,0,4,0.007522,0.999640
20260623_203541_961434,web_search,0,terminate,2,0,5,0.008276,0.983255
20260623_203541_961434,web_search,0,terminate,2,0,6,0.006747,0.993706
20260623_203541_961434,web_search,0,terminate,2,0,7,0.011062,0.996575
20260623_203541_961434,web_search,0,terminate,2,1,0,0.015626,0.997544
20260623_203541_961434,web_search,0,terminate,2,1,1,0.011832,0.998332
20260623_203541_961434,web_search,0,terminate,2,1,2,0.010743,0.986258
20260623_203541_961434,web_search,0,terminate,2,1,3,0.019173,0.993568
20260623_203541_961434,web_search,0,terminate,2,1,4,0.013141,0.995125
20260623_203541_961434,web_search,0,terminate,2,1,5,0.012557,0.996891
20260623_203541_961434,web_search,0,terminate,2,1,6,0.015249,0.984122
20260623_203541_961434,web_search,0,terminate,2,1,7,0.023030,0.998458
20260623_203541_961434,web_search,0,terminate,2,2,0,0.063867,0.916853
20260623_203541_961434,web_search,0,terminate,2,2,1,0.030152,0.969302
20260623_203541_961434,web_search,0,terminate,2,2,2,0.022321,0.949754
20260623_203541_961434,web_search,0,terminate,2,2,3,0.028055,0.959272
20260623_203541_961434,web_search,0,terminate,2,2,4,0.034596,0.987286
20260623_203541_961434,web_search,0,terminate,2,2,5,0.023676,0.970005
20260623_203541_961434,web_search,0,terminate,2,2,6,0.024047,0.959369
20260623_203541_961434,web_search,0,terminate,2,2,7,0.040053,0.949515
20260623_203541_961434,web_search,0,terminate,2,3,0,0.052557,0.959315
20260623_203541_961434,web_search,0,terminate,2,3,1,0.022281,0.991140
20260623_203541_961434,web_search,0,terminate,2,3,2,0.040878,0.939510
20260623_203541_961434,web_search,0,terminate,2,3,3,0.037350,0.965530
20260623_203541_961434,web_search,0,terminate,2,3,4,0.038893,0.931038
20260623_203541_961434,web_search,0,terminate,2,3,5,0.031834,0.980171
20260623_203541_961434,web_search,0,terminate,2,3,6,0.026503,0.970065
20260623_203541_961434,web_search,0,terminate,2,3,7,0.043219,0.934991
20260623_203541_961434,web_search,0,terminate,2,4,0,0.067953,0.943334
20260623_203541_961434,web_search,0,terminate,2,4,1,0.049123,0.957937
20260623_203541_961434,web_search,0,terminate,2,4,2,0.055591,0.994400
20260623_203541_961434,web_search,0,terminate,2,4,3,0.046193,0.948558
20260623_203541_961434,web_search,0,terminate,2,4,4,0.064001,0.929475
20260623_203541_961434,web_search,0,terminate,2,4,5,0.043679,0.973235
20260623_203541_961434,web_search,0,terminate,2,4,6,0.032010,0.967903
20260623_203541_961434,web_search,0,terminate,2,4,7,0.029244,0.977883
20260623_203541_961434,web_search,0,terminate,2,5,0,0.107591,0.979597
20260623_203541_961434,web_search,0,terminate,2,5,1,0.059521,0.974643
20260623_203541_961434,web_search,0,terminate,2,5,2,0.035091,0.973344
20260623_203541_961434,web_search,0,terminate,2,5,3,0.098512,0.983546
20260623_203541_961434,web_search,0,terminate,2,5,4,0.045621,0.995385
20260623_203541_961434,web_search,0,terminate,2,5,5,0.046153,0.973332
20260623_203541_961434,web_search,0,terminate,2,5,6,0.075487,0.963706
20260623_203541_961434,web_search,0,terminate,2,5,7,0.048264,0.978986
20260623_203541_961434,web_search,0,terminate,2,6,0,0.139840,0.904419
20260623_203541_961434,web_search,0,terminate,2,6,1,0.110603,0.957756
20260623_203541_961434,web_search,0,terminate,2,6,2,0.153218,0.750565
20260623_203541_961434,web_search,0,terminate,2,6,3,0.068032,0.865060
20260623_203541_961434,web_search,0,terminate,2,6,4,0.068869,0.967683
20260623_203541_961434,web_search,0,terminate,2,6,5,0.117486,0.945221
20260623_203541_961434,web_search,0,terminate,2,6,6,0.120893,0.926840
20260623_203541_961434,web_search,0,terminate,2,6,7,0.069431,0.955298
20260623_203541_961434,web_search,0,terminate,2,7,0,0.224373,0.964294
20260623_203541_961434,web_search,0,terminate,2,7,1,0.136677,0.952794
20260623_203541_961434,web_search,0,terminate,2,7,2,0.164071,0.982395
20260623_203541_961434,web_search,0,terminate,2,7,3,0.099629,0.938582
20260623_203541_961434,web_search,0,terminate,2,7,4,0.154096,0.972607
20260623_203541_961434,web_search,0,terminate,2,7,5,0.101219,0.947750
20260623_203541_961434,web_search,0,terminate,2,7,6,0.249216,0.923013
20260623_203541_961434,web_search,0,terminate,2,7,7,0.165131,0.971825
20260623_203541_961434,web_search,0,terminate,2,8,0,0.207223,0.970066
20260623_203541_961434,web_search,0,terminate,2,8,1,0.333147,0.860370
