run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_211858_315550,web_search,0,web_search,1,0,0,0.231655,0.414078,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,1,0.260676,0.422414,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,2,0.242211,0.581054,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,3,0.299466,0.708859,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,4,0.220748,0.764310,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,5,0.168913,0.506343,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,6,0.202776,0.212229,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,0,7,0.254736,0.523898,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,0,0.412964,0.381113,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,1,0.173415,0.494342,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,2,0.202125,0.616040,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,3,0.268127,0.718178,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,4,0.264788,0.572884,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,5,0.235496,0.637815,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,6,0.347684,0.422441,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,1,7,0.244736,0.943603,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,0,0.420216,0.447713,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,1,0.408613,0.421292,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,2,0.402451,0.131414,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,3,0.373076,0.331383,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,4,0.458891,0.475250,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,5,0.516337,0.193570,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,6,0.242026,0.553366,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,2,7,0.323750,0.548057,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,0,0.535145,0.419396,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,1,0.473180,0.424665,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,2,0.518682,0.365399,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,3,0.566092,0.406819,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,4,0.559694,0.239678,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,5,0.516068,0.465405,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,6,0.443355,0.330602,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,3,7,0.531588,0.339552,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,0,0.434219,0.395988,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,1,0.626500,0.244838,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,2,0.413870,0.813245,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,3,0.646949,0.212684,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,4,0.577854,0.308521,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,5,0.458108,0.288677,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,6,0.568593,0.472595,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,4,7,0.586090,0.266292,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,0,0.546971,0.737607,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,1,0.726068,0.256071,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,2,0.597228,0.462581,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,3,0.360231,0.854267,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,4,0.480098,0.728345,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,5,0.408033,0.554917,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,6,0.455999,0.375578,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,5,7,0.564717,0.362471,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,0,0.687874,0.289027,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,1,0.598372,0.637097,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,2,0.735671,0.300556,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,3,0.650407,0.276491,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,4,0.559265,0.559859,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,5,0.532736,0.501845,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,6,0.523239,0.576082,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,6,7,0.565716,0.372837,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,0,1.520432,0.429977,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,1,1.182877,0.506148,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,2,1.008499,0.760663,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,3,0.935840,0.220442,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,4,1.626738,0.270255,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,5,0.922133,0.483453,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,6,1.030210,0.430626,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,7,7,0.972251,0.486674,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,0,1.028224,0.631379,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,1,1.197232,0.464979,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,2,1.373764,0.420045,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,3,0.823111,0.613233,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,4,1.257616,0.310342,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,5,1.166761,0.443564,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,6,1.361957,0.411271,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,8,7,0.808580,0.417730,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,0,1.184328,0.550035,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,1,0.847925,0.496737,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,2,1.161746,0.428588,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,3,0.981938,0.471249,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,4,1.382783,0.417270,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,5,0.734734,0.517918,2070,3048,2070,100.00,67.91
20260630_211858_315550,web_search,0,web_search,1,9,6,0.822136,0.655278,2070,3048,2070,100.00,67.91
