run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_223013_763974,web_search,0,,1,9,5,0.547317,0.231938,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,6,0.523095,0.576595,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,7,0.433631,0.788584,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,0,0.831911,0.652434,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,1,0.830739,0.338640,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,2,0.811901,0.329086,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,3,0.477640,0.305388,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,4,1.188313,0.026962,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,5,0.687039,0.600675,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,6,0.628806,0.322921,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,10,7,0.867943,0.162610,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,0,1.003056,0.243132,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,1,0.903914,0.254530,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,2,0.743357,0.172815,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,3,0.885073,0.137412,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,4,1.191559,0.172178,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,5,1.038877,0.146533,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,6,0.795452,0.211082,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,11,7,0.802554,0.459506,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,0,0.771288,0.213001,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,1,0.997385,0.254592,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,2,0.883140,0.601889,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,3,0.892612,0.524890,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,4,0.873672,0.310950,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,5,0.850555,0.396555,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,6,0.732010,0.472124,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,12,7,0.779121,0.523407,1903,3182,1903,100.00,59.81
