run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260629_204312_652813,web_search,0,terminate,1,6,3,0.047683,0.905755,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,6,4,0.076049,0.951044,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,6,5,0.104239,0.948504,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,6,6,0.086657,0.937868,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,6,7,0.061761,0.952840,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,0,0.178549,0.972158,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,1,0.129561,0.949362,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,2,0.103000,0.992759,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,3,0.096865,0.929863,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,4,0.126635,0.979332,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,5,0.102791,0.932379,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,6,0.172187,0.951495,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,7,7,0.183226,0.961589,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,0,0.138867,0.985882,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,1,0.199322,0.930860,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,2,0.155482,0.983822,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,3,0.193516,0.954511,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,4,0.242309,0.935178,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,5,0.131706,0.971519,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,6,0.111907,0.981520,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,8,7,0.199812,0.950356,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,0,0.173767,0.971078,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,1,0.134682,0.983979,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,2,0.139771,0.975137,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,3,0.158946,0.970042,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,4,0.145235,0.967412,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,5,0.094440,0.962328,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,6,0.108441,0.973106,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,9,7,0.153718,0.979336,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,0,0.132561,0.988527,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,1,0.172137,0.925424,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,2,0.109790,0.971350,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,3,0.102990,0.932395,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,4,0.176321,0.971537,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,5,0.146255,0.988070,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,6,0.190211,0.894009,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,10,7,0.218928,0.945931,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,0,0.136093,0.954160,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,1,0.231369,0.936929,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,2,0.202136,0.931712,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,3,0.190601,0.932796,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,4,0.275783,0.916193,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,5,0.109255,0.958795,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,6,0.140673,0.968133,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,11,7,0.164314,0.945087,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,0,0.254008,0.937575,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,1,0.188822,0.936684,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,2,0.279118,0.983407,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,3,0.285978,0.940763,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,4,0.198874,0.963426,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,5,0.243434,0.926868,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,6,0.215842,0.943764,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,12,7,0.248247,0.917436,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,0,0.312902,0.971615,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,1,0.286787,0.963208,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,2,0.427381,0.957050,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,3,0.343523,0.945122,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,4,0.244369,0.934990,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,5,0.259799,0.888935,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,6,0.377841,0.974461,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,13,7,0.286267,0.934146,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,0,0.262714,0.903721,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,1,0.269850,0.865990,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,2,0.207303,0.982736,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,3,0.303144,0.963526,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,4,0.451190,0.982159,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,5,0.297507,0.951743,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,6,0.504341,0.944571,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,14,7,0.232337,0.967469,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,0,0.338757,0.961934,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,1,0.400120,0.956862,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,2,0.249670,0.968223,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,3,0.357430,0.935031,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,4,0.429661,0.962936,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,5,0.438588,0.939332,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,6,0.261316,0.974728,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,15,7,0.259735,0.973688,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,0,0.336254,0.954170,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,1,0.736129,0.858511,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,2,0.476534,0.921827,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,3,0.297931,0.934159,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,4,0.410959,0.960704,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,5,0.409962,0.948597,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,6,0.363244,0.954709,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,16,7,0.504883,0.948753,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,0,0.516582,0.936347,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,1,0.324165,0.958318,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,2,0.345899,0.955942,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,3,0.565432,0.942854,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,4,0.304414,0.962774,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,5,0.441457,0.932954,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,6,0.554679,0.940878,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,17,7,0.434423,0.943435,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,0,0.854809,0.938127,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,1,0.387567,0.919457,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,2,0.476583,0.954070,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,3,0.679798,0.940152,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,4,0.305981,0.963267,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,5,0.407564,0.966437,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,6,0.308550,0.950466,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,18,7,0.436128,0.949708,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,0,0.389506,0.945748,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,1,0.603770,0.917343,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,2,0.396086,0.913383,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,3,0.452668,0.955980,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,4,0.536140,0.956062,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,5,0.594160,0.914800,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,6,0.344483,0.942503,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,19,7,0.663339,0.937564,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,0,0.678639,0.921308,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,1,0.463688,0.961528,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,2,0.751655,0.921163,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,3,0.657027,0.902035,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,4,0.532626,0.946452,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,5,0.539524,0.940239,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,6,0.684988,0.959548,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,20,7,0.623007,0.949629,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,0,0.990103,0.948113,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,1,0.841550,0.971219,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,2,0.828714,0.946599,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,3,0.549157,0.906230,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,4,0.432322,0.956901,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,5,0.911192,0.936953,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,6,0.525067,0.930552,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,21,7,0.527487,0.919879,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,0,0.734411,0.863302,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,1,0.368260,0.943331,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,2,0.709400,0.927250,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,3,0.849354,0.931485,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,4,0.727045,0.936081,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,5,0.760006,0.941272,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,6,0.539677,0.925572,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,22,7,0.973876,0.928976,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,0,0.869509,0.903056,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,1,0.824804,0.943789,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,2,0.597528,0.953207,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,3,0.503439,0.957726,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,4,0.601177,0.919592,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,5,0.600675,0.944105,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,6,0.578289,0.962806,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,23,7,0.705924,0.910202,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,0,1.263605,0.937052,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,1,0.618349,0.975366,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,2,0.576472,0.972825,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,3,0.835960,0.908660,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,4,1.023186,0.930407,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,5,0.964453,0.858806,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,6,0.718981,0.945167,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,24,7,0.826212,0.912261,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,0,0.636089,0.934204,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,1,1.018875,0.942495,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,2,1.093767,0.928497,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,3,0.805726,0.877596,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,4,1.427132,0.912391,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,5,0.771880,0.937772,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,6,1.014122,0.910683,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,25,7,0.711959,0.938798,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,0,1.101656,0.897209,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,1,1.030757,0.965361,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,2,0.931103,0.928236,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,3,1.034439,0.931742,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,4,0.739005,0.963699,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,5,0.630111,0.935032,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,6,0.966130,0.962306,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,26,7,0.928002,0.934833,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,0,1.344210,0.940943,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,1,1.436835,0.943357,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,2,1.839749,0.858279,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,3,0.901356,0.958775,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,4,1.147827,0.930396,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,5,0.942165,0.896693,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,6,0.819015,0.963193,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,27,7,1.262108,0.926665,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,0,0.901028,0.954312,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,1,1.040651,0.944008,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,2,0.866423,0.960596,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,3,0.993342,0.912749,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,4,1.184923,0.933136,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,5,1.736172,0.938949,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,6,0.812503,0.973740,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,28,7,1.160310,0.887814,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,0,1.370448,0.918801,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,1,1.329115,0.935529,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,2,1.158749,0.887018,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,3,2.056287,0.964929,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,4,1.377234,0.951894,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,5,1.760380,0.946996,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,6,1.637806,0.891824,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,29,7,2.150778,0.970018,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,0,1.214009,0.932906,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,1,1.798495,0.930462,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,2,1.165738,0.956385,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,3,2.619371,0.959665,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,4,1.637114,0.977026,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,5,1.358020,0.933840,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,6,1.700279,0.910125,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,30,7,3.043085,0.927599,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,0,2.436265,0.918224,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,1,1.779475,0.958579,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,2,1.426065,0.942524,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,3,2.465018,0.924252,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,4,1.540809,0.968474,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,5,1.845585,0.900216,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,6,2.543490,0.943006,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,31,7,2.636292,0.893347,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,32,0,2.748478,0.932585,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,32,1,1.799604,0.912769,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,32,2,1.512058,0.935570,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,32,3,1.663084,0.971395,1900,2937,1900,100.00,64.69
20260629_204312_652813,web_search,0,terminate,1,32,4,3.741731,0.971559,1900,2937,1900,100.00,64.69
