run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260629_211431_970929,terminate,0,terminate,1,27,0,1.282787,0.962735,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,1,1.280953,0.955651,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,2,1.940422,0.873763,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,3,0.834401,0.962642,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,4,1.099905,0.939917,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,5,0.839113,0.932008,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,6,0.780092,0.973671,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,27,7,1.370444,0.934253,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,0,0.867691,0.960465,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,1,0.812834,0.966467,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,2,0.742871,0.970940,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,3,0.972777,0.918477,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,4,1.077963,0.961969,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,5,1.515867,0.951002,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,6,0.859410,0.973302,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,28,7,0.959636,0.923501,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,0,1.118335,0.948331,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,1,1.196320,0.950613,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,2,1.007995,0.916416,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,3,1.373088,0.985259,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,4,1.418123,0.966798,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,5,1.358377,0.966669,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,6,1.008914,0.963115,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,29,7,2.224806,0.967189,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,0,1.087707,0.946423,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,1,1.283052,0.967175,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,2,1.116531,0.962588,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,3,2.219495,0.970623,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,4,1.662208,0.974575,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,5,1.282440,0.944569,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,6,1.476809,0.935383,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,30,7,2.992852,0.938111,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,0,1.686092,0.961308,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,1,1.838348,0.967841,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,2,1.268213,0.962490,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,3,1.855163,0.959644,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,4,1.591476,0.975011,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,5,1.423011,0.939724,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,6,2.406163,0.954106,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,31,7,2.172894,0.926757,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,32,0,1.962845,0.967537,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,32,1,1.542122,0.937845,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,32,2,1.435970,0.948945,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,32,3,1.653212,0.971453,1906,2590,1906,100.00,73.59
20260629_211431_970929,terminate,0,terminate,1,32,4,3.451433,0.975715,1906,2590,1906,100.00,73.59
