run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_210317_639286,file_creator_viewer,0,file_saver,1,14,4,0.306465,0.981514,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,14,5,0.296245,0.966177,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,14,6,0.239156,0.990847,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,14,7,0.208026,0.975490,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,0,0.332049,0.969585,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,1,0.216804,0.987500,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,2,0.210421,0.979194,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,3,0.210979,0.981669,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,4,0.334782,0.974759,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,5,0.327578,0.978724,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,6,0.221716,0.978416,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,15,7,0.226147,0.981345,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,0,0.234738,0.975843,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,1,0.500682,0.886207,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,2,0.258006,0.983798,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,3,0.252044,0.970737,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,4,0.275742,0.985990,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,5,0.251349,0.986455,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,6,0.241401,0.985798,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,16,7,0.199393,0.988568,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,0,0.295479,0.980390,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,1,0.219705,0.976847,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,2,0.261415,0.986962,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,3,0.228083,0.984345,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,4,0.252454,0.979878,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,5,0.295252,0.980836,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,6,0.287412,0.983991,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,17,7,0.215464,0.990635,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,0,0.414610,0.986889,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,1,0.311735,0.971405,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,2,0.324492,0.983329,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,3,0.333889,0.985911,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,4,0.306450,0.978929,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,5,0.328761,0.983814,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,6,0.344774,0.965802,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,18,7,0.352489,0.970730,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,0,0.365422,0.977211,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,1,0.333308,0.974453,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,2,0.393746,0.957244,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,3,0.346014,0.981444,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,4,0.337263,0.983070,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,5,0.419799,0.966399,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,6,0.399562,0.969420,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,19,7,0.390674,0.972412,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,0,0.690872,0.939358,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,1,0.407569,0.980410,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,2,0.604739,0.970140,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,3,0.828671,0.953182,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,4,0.526414,0.967376,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,5,0.401528,0.974672,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,6,0.482333,0.959722,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,20,7,0.609574,0.975815,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,0,0.454657,0.984006,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,1,0.583080,0.985201,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,2,0.435053,0.983884,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,3,0.360567,0.984004,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,4,0.454787,0.978886,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,5,0.603833,0.951760,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,6,0.497431,0.969809,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,21,7,0.462247,0.971516,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,0,0.490979,0.970661,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,1,0.367829,0.986231,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,2,0.497857,0.979559,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,3,0.487892,0.985028,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,4,0.514774,0.975309,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,5,0.573573,0.968090,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,6,0.531140,0.971073,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,22,7,0.478349,0.984543,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,0,0.669309,0.966646,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,1,0.618291,0.977399,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,2,0.435321,0.982517,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,3,0.498389,0.981324,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,4,0.594130,0.954075,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,5,0.618912,0.975141,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,6,0.611696,0.979991,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,23,7,0.722244,0.964143,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,0,0.701283,0.976731,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,1,0.724650,0.962239,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,2,0.679758,0.976246,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,3,0.716000,0.956413,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,4,0.633330,0.963713,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,5,0.547801,0.956116,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,6,0.671617,0.973024,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,24,7,0.657632,0.968666,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,0,0.660178,0.934958,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,1,0.827897,0.963921,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,2,0.903015,0.954301,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,3,0.842244,0.930574,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,4,0.990249,0.945415,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,5,0.769103,0.967879,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,6,0.869423,0.957297,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,25,7,0.864735,0.968107,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,0,0.968195,0.954525,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,1,0.821128,0.966015,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,2,0.625558,0.953416,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,3,0.685566,0.973203,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,4,0.644954,0.980021,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,5,0.594491,0.966719,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,6,0.732907,0.964092,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,26,7,0.686684,0.970516,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,0,0.802743,0.976614,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,1,0.880657,0.967780,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,2,0.958006,0.954586,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,3,0.668536,0.950953,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,4,0.776134,0.960328,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,5,0.851178,0.958059,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,6,0.658808,0.978437,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,27,7,0.665597,0.970217,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,0,0.758853,0.964094,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,1,0.705173,0.955998,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,2,0.742672,0.969734,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,3,0.839975,0.965599,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,4,0.727004,0.969374,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,5,0.893688,0.972683,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,6,0.849779,0.974526,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,28,7,0.875582,0.962160,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,29,0,0.804847,0.978777,2237,3207,2237,100.00,69.75
20260630_210317_639286,file_creator_viewer,0,file_saver,1,29,1,0.905879,0.965226,2237,3207,2237,100.00,69.75
