run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_211325_905015,,0,terminate,1,0,0,0.163851,0.334895,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,1,0.245524,0.428691,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,2,0.209908,0.668022,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,3,0.320053,0.187897,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,4,0.262887,0.740135,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,5,0.226529,0.217713,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,6,0.207039,0.442857,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,0,7,0.199120,0.690665,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,0,0.335050,0.309245,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,1,0.195438,0.182814,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,2,0.299048,-0.112413,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,3,0.352337,0.168650,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,4,0.296584,0.083721,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,5,0.232025,0.269148,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,6,0.237951,0.198579,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,1,7,0.320257,0.790202,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,0,0.526952,-0.097503,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,1,0.449745,-0.117614,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,2,0.291175,-0.009675,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,3,0.269260,0.261744,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,4,0.290469,0.435428,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,5,0.323181,0.049981,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,6,0.341038,0.037783,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,2,7,0.536642,-0.029903,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,0,0.642038,-0.278335,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,1,0.335649,0.486415,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,2,0.531145,-0.043313,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,3,0.455138,-0.105546,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,4,0.501176,-0.144948,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,5,0.430725,-0.049024,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,6,0.358295,0.177403,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,3,7,0.600442,-0.023459,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,0,0.533106,-0.131320,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,1,0.445035,0.064297,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,2,0.462312,0.673177,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,3,0.491265,0.029122,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,4,0.540240,0.163152,1901,2534,1901,100.00,75.02
20260630_211325_905015,,0,terminate,1,4,5,0.471617,-0.023225,1901,2534,1901,100.00,75.02
