run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260629_202232_059823,web_search,0,terminate,1,0,0,0.011542,0.976452,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,1,0.012718,0.995713,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,2,0.014629,0.993121,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,3,0.021836,0.983009,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,4,0.010444,0.999442,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,5,0.011675,0.974623,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,6,0.010680,0.988281,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,0,7,0.010951,0.996735,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,0,0.030854,0.991066,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,1,0.019558,0.995470,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,2,0.018102,0.954714,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,3,0.033195,0.971217,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,4,0.025485,0.974213,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,5,0.018444,0.991892,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,6,0.024714,0.948676,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,1,7,0.038453,0.995809,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,0,0.044212,0.954608,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,1,0.029694,0.967845,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,2,0.025365,0.939927,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,3,0.023451,0.970429,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,4,0.032216,0.988820,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,5,0.030991,0.950722,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,6,0.024444,0.956435,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,2,7,0.030374,0.967548,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,0,0.065110,0.931165,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,1,0.030739,0.980520,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,2,0.042604,0.923533,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,3,0.053343,0.909030,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,4,0.033153,0.934098,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,5,0.037728,0.971164,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,6,0.032414,0.945711,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,3,7,0.058860,0.860538,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,0,0.055705,0.952707,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,1,0.054644,0.934811,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,2,0.067203,0.992676,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,3,0.045277,0.935135,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,4,0.049964,0.938843,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,5,0.043486,0.970379,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,6,0.038858,0.940736,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,4,7,0.031509,0.969170,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,0,0.093087,0.986855,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,1,0.077203,0.947903,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,2,0.047962,0.943857,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,3,0.087096,0.988317,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,4,0.057065,0.992225,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,5,0.057480,0.949540,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,6,0.089906,0.949033,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,5,7,0.066072,0.953416,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,0,0.120464,0.897778,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,1,0.079015,0.972125,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,2,0.120947,0.796804,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,3,0.049741,0.913129,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,4,0.071488,0.957375,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,5,0.112233,0.938080,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,6,0.099128,0.923325,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,6,7,0.077917,0.930654,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,0,0.188387,0.969572,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,1,0.139875,0.941960,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,2,0.123705,0.989792,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,3,0.111974,0.909704,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,4,0.136353,0.976976,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,5,0.096575,0.946453,1904,3037,1904,100.00,62.69
20260629_202232_059823,web_search,0,terminate,1,7,6,0.197932,0.939298,1904,3037,1904,100.00,62.69
