run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine
20260623_204303_789408,file_saver,0,terminate,1,8,1,0.216758,0.930918
20260623_204303_789408,file_saver,0,terminate,1,8,2,0.132811,0.988997
20260623_204303_789408,file_saver,0,terminate,1,8,3,0.137079,0.977020
20260623_204303_789408,file_saver,0,terminate,1,8,4,0.207400,0.956290
20260623_204303_789408,file_saver,0,terminate,1,8,5,0.095038,0.985597
20260623_204303_789408,file_saver,0,terminate,1,8,6,0.090403,0.988983
20260623_204303_789408,file_saver,0,terminate,1,8,7,0.115267,0.982809
20260623_204303_789408,file_saver,0,terminate,1,9,0,0.163795,0.975767
20260623_204303_789408,file_saver,0,terminate,1,9,1,0.110554,0.989614
20260623_204303_789408,file_saver,0,terminate,1,9,2,0.136649,0.979006
20260623_204303_789408,file_saver,0,terminate,1,9,3,0.112883,0.986121
20260623_204303_789408,file_saver,0,terminate,1,9,4,0.108981,0.983476
20260623_204303_789408,file_saver,0,terminate,1,9,5,0.075032,0.978021
20260623_204303_789408,file_saver,0,terminate,1,9,6,0.084317,0.983626
20260623_204303_789408,file_saver,0,terminate,1,9,7,0.178312,0.973857
20260623_204303_789408,file_saver,0,terminate,1,10,0,0.124127,0.991049
20260623_204303_789408,file_saver,0,terminate,1,10,1,0.177620,0.934175
20260623_204303_789408,file_saver,0,terminate,1,10,2,0.092607,0.980943
20260623_204303_789408,file_saver,0,terminate,1,10,3,0.085992,0.960852
20260623_204303_789408,file_saver,0,terminate,1,10,4,0.132842,0.984561
20260623_204303_789408,file_saver,0,terminate,1,10,5,0.137465,0.990092
20260623_204303_789408,file_saver,0,terminate,1,10,6,0.201696,0.899518
20260623_204303_789408,file_saver,0,terminate,1,10,7,0.214346,0.954079
20260623_204303_789408,file_saver,0,terminate,1,11,0,0.122290,0.967924
20260623_204303_789408,file_saver,0,terminate,1,11,1,0.244942,0.939924
20260623_204303_789408,file_saver,0,terminate,1,11,2,0.167881,0.959883
20260623_204303_789408,file_saver,0,terminate,1,11,3,0.146343,0.968458
20260623_204303_789408,file_saver,0,terminate,1,11,4,0.253463,0.946995
20260623_204303_789408,file_saver,0,terminate,1,11,5,0.092579,0.972518
20260623_204303_789408,file_saver,0,terminate,1,11,6,0.113714,0.981265
20260623_204303_789408,file_saver,0,terminate,1,11,7,0.158645,0.956179
20260623_204303_789408,file_saver,0,terminate,1,12,0,0.190549,0.969452
20260623_204303_789408,file_saver,0,terminate,1,12,1,0.145945,0.969543
20260623_204303_789408,file_saver,0,terminate,1,12,2,0.249140,0.986865
20260623_204303_789408,file_saver,0,terminate,1,12,3,0.223497,0.964286
20260623_204303_789408,file_saver,0,terminate,1,12,4,0.145423,0.983467
20260623_204303_789408,file_saver,0,terminate,1,12,5,0.186119,0.961937
20260623_204303_789408,file_saver,0,terminate,1,12,6,0.164567,0.966621
20260623_204303_789408,file_saver,0,terminate,1,12,7,0.175181,0.964711
20260623_204303_789408,file_saver,0,terminate,1,13,0,0.248498,0.982729
20260623_204303_789408,file_saver,0,terminate,1,13,1,0.264508,0.969363
20260623_204303_789408,file_saver,0,terminate,1,13,2,0.250034,0.985695
20260623_204303_789408,file_saver,0,terminate,1,13,3,0.272165,0.968130
20260623_204303_789408,file_saver,0,terminate,1,13,4,0.194292,0.961879
20260623_204303_789408,file_saver,0,terminate,1,13,5,0.179791,0.953709
20260623_204303_789408,file_saver,0,terminate,1,13,6,0.269657,0.987505
20260623_204303_789408,file_saver,0,terminate,1,13,7,0.236959,0.960322
20260623_204303_789408,file_saver,0,terminate,1,14,0,0.203868,0.953464
20260623_204303_789408,file_saver,0,terminate,1,14,1,0.146782,0.967010
20260623_204303_789408,file_saver,0,terminate,1,14,2,0.163802,0.989783
20260623_204303_789408,file_saver,0,terminate,1,14,3,0.276617,0.972944
20260623_204303_789408,file_saver,0,terminate,1,14,4,0.429609,0.984301
20260623_204303_789408,file_saver,0,terminate,1,14,5,0.274142,0.966766
20260623_204303_789408,file_saver,0,terminate,1,14,6,0.348453,0.974006
20260623_204303_789408,file_saver,0,terminate,1,14,7,0.174820,0.983421
20260623_204303_789408,file_saver,0,terminate,1,15,0,0.340638,0.969405
20260623_204303_789408,file_saver,0,terminate,1,15,1,0.347874,0.971336
20260623_204303_789408,file_saver,0,terminate,1,15,2,0.180679,0.984980
20260623_204303_789408,file_saver,0,terminate,1,15,3,0.262988,0.967593
20260623_204303_789408,file_saver,0,terminate,1,15,4,0.396620,0.971327
20260623_204303_789408,file_saver,0,terminate,1,15,5,0.401666,0.960746
20260623_204303_789408,file_saver,0,terminate,1,15,6,0.218135,0.983145
20260623_204303_789408,file_saver,0,terminate,1,15,7,0.239108,0.978847
20260623_204303_789408,file_saver,0,terminate,1,16,0,0.349757,0.955078
20260623_204303_789408,file_saver,0,terminate,1,16,1,0.670406,0.906620
20260623_204303_789408,file_saver,0,terminate,1,16,2,0.351082,0.961842
20260623_204303_789408,file_saver,0,terminate,1,16,3,0.258625,0.958219
20260623_204303_789408,file_saver,0,terminate,1,16,4,0.387512,0.964803
20260623_204303_789408,file_saver,0,terminate,1,16,5,0.306666,0.972933
20260623_204303_789408,file_saver,0,terminate,1,16,6,0.279935,0.975529
20260623_204303_789408,file_saver,0,terminate,1,16,7,0.357585,0.979939
20260623_204303_789408,file_saver,0,terminate,1,17,0,0.414616,0.966425
20260623_204303_789408,file_saver,0,terminate,1,17,1,0.303114,0.967694
20260623_204303_789408,file_saver,0,terminate,1,17,2,0.332279,0.962227
20260623_204303_789408,file_saver,0,terminate,1,17,3,0.469874,0.964880
20260623_204303_789408,file_saver,0,terminate,1,17,4,0.245927,0.979430
20260623_204303_789408,file_saver,0,terminate,1,17,5,0.350594,0.965872
20260623_204303_789408,file_saver,0,terminate,1,17,6,0.374062,0.970328
20260623_204303_789408,file_saver,0,terminate,1,17,7,0.337069,0.970040
20260623_204303_789408,file_saver,0,terminate,1,18,0,0.631225,0.968776
20260623_204303_789408,file_saver,0,terminate,1,18,1,0.249391,0.971860
20260623_204303_789408,file_saver,0,terminate,1,18,2,0.429507,0.966009
20260623_204303_789408,file_saver,0,terminate,1,18,3,0.469620,0.976170
20260623_204303_789408,file_saver,0,terminate,1,18,4,0.312002,0.964475
20260623_204303_789408,file_saver,0,terminate,1,18,5,0.324344,0.979925
20260623_204303_789408,file_saver,0,terminate,1,18,6,0.299642,0.960219
20260623_204303_789408,file_saver,0,terminate,1,18,7,0.411587,0.961059
20260623_204303_789408,file_saver,0,terminate,1,19,0,0.374893,0.953293
20260623_204303_789408,file_saver,0,terminate,1,19,1,0.612026,0.930479
20260623_204303_789408,file_saver,0,terminate,1,19,2,0.232661,0.972218
20260623_204303_789408,file_saver,0,terminate,1,19,3,0.331689,0.979178
20260623_204303_789408,file_saver,0,terminate,1,19,4,0.500951,0.968612
20260623_204303_789408,file_saver,0,terminate,1,19,5,0.666260,0.914485
20260623_204303_789408,file_saver,0,terminate,1,19,6,0.319345,0.956736
20260623_204303_789408,file_saver,0,terminate,1,19,7,0.610484,0.953345
20260623_204303_789408,file_saver,0,terminate,1,20,0,0.820946,0.900510
20260623_204303_789408,file_saver,0,terminate,1,20,1,0.365714,0.977609
20260623_204303_789408,file_saver,0,terminate,1,20,2,0.596161,0.953631
20260623_204303_789408,file_saver,0,terminate,1,20,3,0.601988,0.933108
20260623_204303_789408,file_saver,0,terminate,1,20,4,0.550839,0.948278
20260623_204303_789408,file_saver,0,terminate,1,20,5,0.416645,0.965889
20260623_204303_789408,file_saver,0,terminate,1,20,6,0.698999,0.963670
20260623_204303_789408,file_saver,0,terminate,1,20,7,0.456803,0.973942
20260623_204303_789408,file_saver,0,terminate,1,21,0,0.667149,0.978857
20260623_204303_789408,file_saver,0,terminate,1,21,1,0.654957,0.984186
20260623_204303_789408,file_saver,0,terminate,1,21,2,0.600492,0.978382
20260623_204303_789408,file_saver,0,terminate,1,21,3,0.378816,0.963041
20260623_204303_789408,file_saver,0,terminate,1,21,4,0.356521,0.973719
20260623_204303_789408,file_saver,0,terminate,1,21,5,0.825756,0.958091
20260623_204303_789408,file_saver,0,terminate,1,21,6,0.372443,0.965593
20260623_204303_789408,file_saver,0,terminate,1,21,7,0.317801,0.972511
20260623_204303_789408,file_saver,0,terminate,1,22,0,0.653405,0.918818
20260623_204303_789408,file_saver,0,terminate,1,22,1,0.326670,0.958311
20260623_204303_789408,file_saver,0,terminate,1,22,2,0.662692,0.943391
20260623_204303_789408,file_saver,0,terminate,1,22,3,0.621494,0.970310
20260623_204303_789408,file_saver,0,terminate,1,22,4,0.593528,0.966013
20260623_204303_789408,file_saver,0,terminate,1,22,5,0.503988,0.979072
20260623_204303_789408,file_saver,0,terminate,1,22,6,0.362260,0.972532
20260623_204303_789408,file_saver,0,terminate,1,22,7,0.804090,0.963918
20260623_204303_789408,file_saver,0,terminate,1,23,0,0.655326,0.947600
20260623_204303_789408,file_saver,0,terminate,1,23,1,0.704607,0.966534
20260623_204303_789408,file_saver,0,terminate,1,23,2,0.505535,0.970286
20260623_204303_789408,file_saver,0,terminate,1,23,3,0.379918,0.978360
20260623_204303_789408,file_saver,0,terminate,1,23,4,0.559901,0.936888
20260623_204303_789408,file_saver,0,terminate,1,23,5,0.528394,0.962517
20260623_204303_789408,file_saver,0,terminate,1,23,6,0.593398,0.964996
20260623_204303_789408,file_saver,0,terminate,1,23,7,0.570007,0.950314
20260623_204303_789408,file_saver,0,terminate,1,24,0,0.910481,0.975675
20260623_204303_789408,file_saver,0,terminate,1,24,1,0.633481,0.974421
20260623_204303_789408,file_saver,0,terminate,1,24,2,0.492939,0.981405
20260623_204303_789408,file_saver,0,terminate,1,24,3,0.532660,0.971512
20260623_204303_789408,file_saver,0,terminate,1,24,4,0.618678,0.974816
20260623_204303_789408,file_saver,0,terminate,1,24,5,0.582748,0.951195
20260623_204303_789408,file_saver,0,terminate,1,24,6,0.676799,0.953602
20260623_204303_789408,file_saver,0,terminate,1,24,7,0.500687,0.971148
20260623_204303_789408,file_saver,0,terminate,1,25,0,0.483340,0.968395
20260623_204303_789408,file_saver,0,terminate,1,25,1,0.653709,0.977227
20260623_204303_789408,file_saver,0,terminate,1,25,2,0.964017,0.951937
20260623_204303_789408,file_saver,0,terminate,1,25,3,0.483763,0.956737
20260623_204303_789408,file_saver,0,terminate,1,25,4,1.134345,0.950913
20260623_204303_789408,file_saver,0,terminate,1,25,5,0.587666,0.971700
20260623_204303_789408,file_saver,0,terminate,1,25,6,0.565381,0.971583
20260623_204303_789408,file_saver,0,terminate,1,25,7,0.571402,0.970718
20260623_204303_789408,file_saver,0,terminate,1,26,0,0.893717,0.937825
20260623_204303_789408,file_saver,0,terminate,1,26,1,0.876244,0.976811
20260623_204303_789408,file_saver,0,terminate,1,26,2,0.513383,0.980678
20260623_204303_789408,file_saver,0,terminate,1,26,3,0.667514,0.978504
20260623_204303_789408,file_saver,0,terminate,1,26,4,0.603065,0.978902
20260623_204303_789408,file_saver,0,terminate,1,26,5,0.410793,0.973137
20260623_204303_789408,file_saver,0,terminate,1,26,6,0.795096,0.977937
20260623_204303_789408,file_saver,0,terminate,1,26,7,0.654995,0.974158
20260623_204303_789408,file_saver,0,terminate,1,27,0,0.990503,0.974677
20260623_204303_789408,file_saver,0,terminate,1,27,1,1.297709,0.959325
20260623_204303_789408,file_saver,0,terminate,1,27,2,1.518576,0.917543
20260623_204303_789408,file_saver,0,terminate,1,27,3,0.649340,0.978266
20260623_204303_789408,file_saver,0,terminate,1,27,4,0.777742,0.971526
20260623_204303_789408,file_saver,0,terminate,1,27,5,0.626260,0.961486
20260623_204303_789408,file_saver,0,terminate,1,27,6,0.697927,0.976711
20260623_204303_789408,file_saver,0,terminate,1,27,7,1.218876,0.944238
20260623_204303_789408,file_saver,0,terminate,1,28,0,0.721301,0.974002
20260623_204303_789408,file_saver,0,terminate,1,28,1,0.642654,0.979005
20260623_204303_789408,file_saver,0,terminate,1,28,2,0.682362,0.977302
20260623_204303_789408,file_saver,0,terminate,1,28,3,0.766058,0.948290
20260623_204303_789408,file_saver,0,terminate,1,28,4,0.811804,0.976570
20260623_204303_789408,file_saver,0,terminate,1,28,5,1.078556,0.974397
20260623_204303_789408,file_saver,0,terminate,1,28,6,0.736816,0.980506
20260623_204303_789408,file_saver,0,terminate,1,28,7,0.743014,0.959282
20260623_204303_789408,file_saver,0,terminate,1,29,0,0.963723,0.959483
20260623_204303_789408,file_saver,0,terminate,1,29,1,0.995700,0.965278
20260623_204303_789408,file_saver,0,terminate,1,29,2,0.695925,0.960730
20260623_204303_789408,file_saver,0,terminate,1,29,3,1.342937,0.989863
20260623_204303_789408,file_saver,0,terminate,1,29,4,1.124455,0.975529
20260623_204303_789408,file_saver,0,terminate,1,29,5,1.190085,0.976892
20260623_204303_789408,file_saver,0,terminate,1,29,6,0.881349,0.973810
20260623_204303_789408,file_saver,0,terminate,1,29,7,1.983417,0.976247
20260623_204303_789408,file_saver,0,terminate,1,30,0,0.882305,0.969707
20260623_204303_789408,file_saver,0,terminate,1,30,1,0.866585,0.984229
20260623_204303_789408,file_saver,0,terminate,1,30,2,1.030592,0.968143
20260623_204303_789408,file_saver,0,terminate,1,30,3,1.938272,0.980925
20260623_204303_789408,file_saver,0,terminate,1,30,4,1.320618,0.985688
20260623_204303_789408,file_saver,0,terminate,1,30,5,0.840548,0.979138
20260623_204303_789408,file_saver,0,terminate,1,30,6,1.219653,0.960223
20260623_204303_789408,file_saver,0,terminate,1,30,7,2.473169,0.955986
20260623_204303_789408,file_saver,0,terminate,1,31,0,1.165338,0.985744
20260623_204303_789408,file_saver,0,terminate,1,31,1,1.419771,0.980346
20260623_204303_789408,file_saver,0,terminate,1,31,2,0.944133,0.977175
20260623_204303_789408,file_saver,0,terminate,1,31,3,1.168748,0.984836
20260623_204303_789408,file_saver,0,terminate,1,31,4,1.320549,0.982249
20260623_204303_789408,file_saver,0,terminate,1,31,5,1.431502,0.941127
20260623_204303_789408,file_saver,0,terminate,1,31,6,2.382202,0.954889
20260623_204303_789408,file_saver,0,terminate,1,31,7,1.710701,0.957088
20260623_204303_789408,file_saver,0,terminate,1,32,0,1.378214,0.985323
20260623_204303_789408,file_saver,0,terminate,1,32,1,1.194612,0.969852
20260623_204303_789408,file_saver,0,terminate,1,32,2,1.130254,0.970771
20260623_204303_789408,file_saver,0,terminate,1,32,3,1.415527,0.979151
20260623_204303_789408,file_saver,0,terminate,1,32,4,3.048170,0.981283
20260623_204303_789408,file_saver,0,terminate,1,32,5,1.268775,0.974910
20260623_204303_789408,file_saver,0,terminate,1,32,6,1.735636,0.984820
20260623_204303_789408,file_saver,0,terminate,1,32,7,2.951750,0.956827
20260623_204303_789408,file_saver,0,terminate,1,33,0,1.610386,0.969622
20260623_204303_789408,file_saver,0,terminate,1,33,1,1.148050,0.980070
20260623_204303_789408,file_saver,0,terminate,1,33,2,1.661314,0.971765
20260623_204303_789408,file_saver,0,terminate,1,33,3,1.775784,0.973462
20260623_204303_789408,file_saver,0,terminate,1,33,4,1.878734,0.957907
20260623_204303_789408,file_saver,0,terminate,1,33,5,1.650806,0.980127
20260623_204303_789408,file_saver,0,terminate,1,33,6,1.518686,0.970759
20260623_204303_789408,file_saver,0,terminate,1,33,7,1.652164,0.979672
20260623_204303_789408,file_saver,0,terminate,1,34,0,2.796935,0.980328
20260623_204303_789408,file_saver,0,terminate,1,34,1,1.487500,0.975459
20260623_204303_789408,file_saver,0,terminate,1,34,2,1.678491,0.982049
20260623_204303_789408,file_saver,0,terminate,1,34,3,1.674715,0.985587
20260623_204303_789408,file_saver,0,terminate,1,34,4,2.458079,0.975233
20260623_204303_789408,file_saver,0,terminate,1,34,5,2.020330,0.967326
20260623_204303_789408,file_saver,0,terminate,1,34,6,1.974059,0.969768
20260623_204303_789408,file_saver,0,terminate,1,34,7,1.675876,0.979612
20260623_204303_789408,file_saver,0,terminate,1,35,0,1.963871,0.986179
20260623_204303_789408,file_saver,0,terminate,1,35,1,2.291365,0.955708
20260623_204303_789408,file_saver,0,terminate,1,35,2,2.070801,0.977424
20260623_204303_789408,file_saver,0,terminate,1,35,3,1.706182,0.979858
20260623_204303_789408,file_saver,0,terminate,1,35,4,2.091742,0.985762
20260623_204303_789408,file_saver,0,terminate,1,35,5,2.381034,0.982393
20260623_204303_789408,file_saver,0,terminate,1,35,6,2.056379,0.983865
20260623_204303_789408,file_saver,0,terminate,1,35,7,2.455405,0.976871
20260623_204303_789408,file_saver,0,terminate,1,36,0,2.107730,0.986526
20260623_204303_789408,file_saver,0,terminate,1,36,1,4.716351,0.988902
20260623_204303_789408,file_saver,0,terminate,1,36,2,2.192983,0.971217
20260623_204303_789408,file_saver,0,terminate,1,36,3,2.513833,0.969281
20260623_204303_789408,file_saver,0,terminate,1,36,4,2.301716,0.981872
20260623_204303_789408,file_saver,0,terminate,1,36,5,2.081639,0.979581
20260623_204303_789408,file_saver,0,terminate,1,36,6,2.984795,0.982607
20260623_204303_789408,file_saver,0,terminate,1,36,7,2.079457,0.984972
20260623_204303_789408,file_saver,0,terminate,1,37,0,2.119469,0.979663
20260623_204303_789408,file_saver,0,terminate,1,37,1,2.301678,0.980341
20260623_204303_789408,file_saver,0,terminate,1,37,2,3.212004,0.978778
20260623_204303_789408,file_saver,0,terminate,1,37,3,2.498284,0.975621
20260623_204303_789408,file_saver,0,terminate,1,37,4,4.325689,0.981168
20260623_204303_789408,file_saver,0,terminate,1,37,5,2.504699,0.982258
20260623_204303_789408,file_saver,0,terminate,1,37,6,4.416877,0.951306
20260623_204303_789408,file_saver,0,terminate,1,37,7,6.099153,0.983550
20260623_204303_789408,file_saver,0,terminate,1,38,0,6.224382,0.990319
20260623_204303_789408,file_saver,0,terminate,1,38,1,2.457105,0.977602
20260623_204303_789408,file_saver,0,terminate,1,38,2,2.401387,0.973223
20260623_204303_789408,file_saver,0,terminate,1,38,3,2.837349,0.977585
20260623_204303_789408,file_saver,0,terminate,1,38,4,2.595103,0.971531
20260623_204303_789408,file_saver,0,terminate,1,38,5,2.934180,0.958992
20260623_204303_789408,file_saver,0,terminate,1,38,6,3.083376,0.993935
20260623_204303_789408,file_saver,0,terminate,1,38,7,2.522632,0.984315
20260623_204303_789408,file_saver,0,terminate,1,39,0,2.380219,0.981199
20260623_204303_789408,file_saver,0,terminate,1,39,1,2.447640,0.965181
20260623_204303_789408,file_saver,0,terminate,1,39,2,4.643524,0.949835
20260623_204303_789408,file_saver,0,terminate,1,39,3,2.429270,0.960592
20260623_204303_789408,file_saver,0,terminate,1,39,4,2.516209,0.978265
20260623_204303_789408,file_saver,0,terminate,1,39,5,5.624549,0.980732
20260623_204303_789408,file_saver,0,terminate,1,39,6,2.370347,0.942458
20260623_204303_789408,file_saver,0,terminate,1,39,7,4.672365,0.978669
