run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260629_214658_408166,browser_use,0,terminate,1,0,0,0.012667,0.972752,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,1,0.016799,0.991665,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,2,0.016703,0.989823,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,3,0.017636,0.982958,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,4,0.017159,0.998250,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,5,0.011262,0.967692,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,6,0.013013,0.972598,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,0,7,0.014397,0.994061,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,0,0.029751,0.991691,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,1,0.018152,0.996086,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,2,0.017912,0.956680,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,3,0.025108,0.984733,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,4,0.022562,0.979316,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,5,0.017066,0.992310,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,6,0.021696,0.958701,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,1,7,0.022307,0.998799,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,0,0.045335,0.957217,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,1,0.026996,0.977153,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,2,0.025623,0.928983,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,3,0.026812,0.963509,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,4,0.028853,0.991542,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,5,0.028154,0.958947,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,6,0.024909,0.954872,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,2,7,0.034690,0.961387,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,0,0.047909,0.964653,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,1,0.035219,0.975204,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,2,0.042927,0.928413,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,3,0.048342,0.933585,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,4,0.036916,0.926614,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,5,0.032967,0.975596,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,6,0.030662,0.956788,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,3,7,0.051744,0.895405,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,0,0.055070,0.961887,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,1,0.045221,0.959820,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,2,0.042401,0.997111,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,3,0.040964,0.949750,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,4,0.055638,0.941890,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,5,0.043470,0.971823,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,6,0.044033,0.927201,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,4,7,0.041404,0.951542,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,0,0.067224,0.993067,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,1,0.057811,0.973494,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,2,0.044337,0.952959,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,3,0.059035,0.994454,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,4,0.046147,0.995180,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,5,0.048723,0.969785,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,6,0.077113,0.967377,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,5,7,0.069908,0.952347,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,6,0,0.115070,0.927979,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,6,1,0.082765,0.974270,2135,2960,2135,100.00,72.13
20260629_214658_408166,browser_use,0,terminate,1,6,2,0.106488,0.855205,2135,2960,2135,100.00,72.13
