run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine
20260623_055224_510591,web_search,0,web_search,1,3,3,0.040282,0.953888
20260623_055224_510591,web_search,0,web_search,1,3,4,0.029473,0.955887
20260623_055224_510591,web_search,0,web_search,1,3,5,0.029765,0.981315
20260623_055224_510591,web_search,0,web_search,1,3,6,0.025540,0.969478
20260623_055224_510591,web_search,0,web_search,1,3,7,0.037009,0.948662
20260623_055224_510591,web_search,0,web_search,1,4,0,0.042307,0.974750
20260623_055224_510591,web_search,0,web_search,1,4,1,0.038115,0.971899
20260623_055224_510591,web_search,0,web_search,1,4,2,0.035606,0.997859
20260623_055224_510591,web_search,0,web_search,1,4,3,0.039733,0.956350
20260623_055224_510591,web_search,0,web_search,1,4,4,0.043367,0.963201
20260623_055224_510591,web_search,0,web_search,1,4,5,0.030000,0.986702
20260623_055224_510591,web_search,0,web_search,1,4,6,0.031909,0.968229
20260623_055224_510591,web_search,0,web_search,1,4,7,0.028265,0.977991
20260623_055224_510591,web_search,0,web_search,1,5,0,0.049286,0.996083
20260623_055224_510591,web_search,0,web_search,1,5,1,0.053701,0.977641
20260623_055224_510591,web_search,0,web_search,1,5,2,0.032312,0.975998
20260623_055224_510591,web_search,0,web_search,1,5,3,0.050542,0.995909
20260623_055224_510591,web_search,0,web_search,1,5,4,0.036320,0.996968
20260623_055224_510591,web_search,0,web_search,1,5,5,0.029923,0.987603
20260623_055224_510591,web_search,0,web_search,1,5,6,0.053061,0.982385
20260623_055224_510591,web_search,0,web_search,1,5,7,0.049104,0.977127
20260623_055224_510591,web_search,0,web_search,1,6,0,0.089457,0.947786
20260623_055224_510591,web_search,0,web_search,1,6,1,0.050932,0.988877
20260623_055224_510591,web_search,0,web_search,1,6,2,0.082465,0.912942
20260623_055224_510591,web_search,0,web_search,1,6,3,0.039383,0.951280
20260623_055224_510591,web_search,0,web_search,1,6,4,0.047802,0.984915
20260623_055224_510591,web_search,0,web_search,1,6,5,0.067356,0.978027
20260623_055224_510591,web_search,0,web_search,1,6,6,0.066842,0.970451
20260623_055224_510591,web_search,0,web_search,1,6,7,0.054589,0.970486
20260623_055224_510591,web_search,0,web_search,1,7,0,0.128318,0.986831
20260623_055224_510591,web_search,0,web_search,1,7,1,0.104950,0.968598
20260623_055224_510591,web_search,0,web_search,1,7,2,0.085502,0.995019
20260623_055224_510591,web_search,0,web_search,1,7,3,0.061707,0.973306
20260623_055224_510591,web_search,0,web_search,1,7,4,0.107967,0.986549
20260623_055224_510591,web_search,0,web_search,1,7,5,0.073900,0.971364
20260623_055224_510591,web_search,0,web_search,1,7,6,0.141295,0.969304
20260623_055224_510591,web_search,0,web_search,1,7,7,0.111909,0.986342
20260623_055224_510591,web_search,0,web_search,1,8,0,0.113731,0.990855
20260623_055224_510591,web_search,0,web_search,1,8,1,0.184934,0.945247
20260623_055224_510591,web_search,0,web_search,1,8,2,0.114588,0.991822
20260623_055224_510591,web_search,0,web_search,1,8,3,0.113104,0.984376
20260623_055224_510591,web_search,0,web_search,1,8,4,0.212774,0.953053
20260623_055224_510591,web_search,0,web_search,1,8,5,0.099059,0.984002
20260623_055224_510591,web_search,0,web_search,1,8,6,0.107067,0.984993
20260623_055224_510591,web_search,0,web_search,1,8,7,0.099118,0.987487
20260623_055224_510591,web_search,0,web_search,1,9,0,0.124724,0.985663
20260623_055224_510591,web_search,0,web_search,1,9,1,0.097464,0.991838
20260623_055224_510591,web_search,0,web_search,1,9,2,0.122444,0.982371
20260623_055224_510591,web_search,0,web_search,1,9,3,0.123963,0.982577
20260623_055224_510591,web_search,0,web_search,1,9,4,0.120986,0.979199
20260623_055224_510591,web_search,0,web_search,1,9,5,0.075593,0.977720
20260623_055224_510591,web_search,0,web_search,1,9,6,0.083858,0.984595
20260623_055224_510591,web_search,0,web_search,1,9,7,0.116817,0.988113
20260623_055224_510591,web_search,0,web_search,1,10,0,0.114733,0.991525
20260623_055224_510591,web_search,0,web_search,1,10,1,0.165411,0.939409
20260623_055224_510591,web_search,0,web_search,1,10,2,0.103837,0.977115
20260623_055224_510591,web_search,0,web_search,1,10,3,0.085194,0.958119
20260623_055224_510591,web_search,0,web_search,1,10,4,0.163470,0.976506
20260623_055224_510591,web_search,0,web_search,1,10,5,0.119857,0.992331
20260623_055224_510591,web_search,0,web_search,1,10,6,0.168044,0.919750
20260623_055224_510591,web_search,0,web_search,1,10,7,0.201467,0.957794
20260623_055224_510591,web_search,0,web_search,1,11,0,0.126223,0.965396
20260623_055224_510591,web_search,0,web_search,1,11,1,0.226434,0.943111
20260623_055224_510591,web_search,0,web_search,1,11,2,0.119168,0.980837
20260623_055224_510591,web_search,0,web_search,1,11,3,0.151137,0.962780
20260623_055224_510591,web_search,0,web_search,1,11,4,0.231445,0.947115
20260623_055224_510591,web_search,0,web_search,1,11,5,0.113763,0.957189
20260623_055224_510591,web_search,0,web_search,1,11,6,0.130799,0.975162
20260623_055224_510591,web_search,0,web_search,1,11,7,0.159456,0.956131
20260623_055224_510591,web_search,0,web_search,1,12,0,0.200414,0.964742
20260623_055224_510591,web_search,0,web_search,1,12,1,0.167463,0.956717
20260623_055224_510591,web_search,0,web_search,1,12,2,0.222845,0.989066
20260623_055224_510591,web_search,0,web_search,1,12,3,0.191166,0.971565
20260623_055224_510591,web_search,0,web_search,1,12,4,0.179827,0.971460
20260623_055224_510591,web_search,0,web_search,1,12,5,0.177126,0.962582
20260623_055224_510591,web_search,0,web_search,1,12,6,0.176428,0.961894
20260623_055224_510591,web_search,0,web_search,1,12,7,0.169958,0.965465
20260623_055224_510591,web_search,0,web_search,1,13,0,0.249900,0.983373
20260623_055224_510591,web_search,0,web_search,1,13,1,0.263699,0.969778
20260623_055224_510591,web_search,0,web_search,1,13,2,0.247269,0.985886
20260623_055224_510591,web_search,0,web_search,1,13,3,0.300249,0.960311
20260623_055224_510591,web_search,0,web_search,1,13,4,0.214910,0.955076
20260623_055224_510591,web_search,0,web_search,1,13,5,0.206349,0.935023
20260623_055224_510591,web_search,0,web_search,1,13,6,0.290028,0.984652
20260623_055224_510591,web_search,0,web_search,1,13,7,0.244560,0.955875
20260623_055224_510591,web_search,0,web_search,1,14,0,0.201634,0.950042
20260623_055224_510591,web_search,0,web_search,1,14,1,0.156913,0.958401
20260623_055224_510591,web_search,0,web_search,1,14,2,0.167047,0.989492
20260623_055224_510591,web_search,0,web_search,1,14,3,0.227022,0.981601
20260623_055224_510591,web_search,0,web_search,1,14,4,0.339338,0.989887
20260623_055224_510591,web_search,0,web_search,1,14,5,0.287166,0.964051
20260623_055224_510591,web_search,0,web_search,1,14,6,0.298936,0.979946
20260623_055224_510591,web_search,0,web_search,1,14,7,0.206684,0.974462
20260623_055224_510591,web_search,0,web_search,1,15,0,0.273227,0.978921
20260623_055224_510591,web_search,0,web_search,1,15,1,0.246744,0.982404
20260623_055224_510591,web_search,0,web_search,1,15,2,0.219163,0.976673
20260623_055224_510591,web_search,0,web_search,1,15,3,0.322024,0.954870
20260623_055224_510591,web_search,0,web_search,1,15,4,0.304049,0.982194
20260623_055224_510591,web_search,0,web_search,1,15,5,0.396708,0.957658
20260623_055224_510591,web_search,0,web_search,1,15,6,0.221959,0.982676
20260623_055224_510591,web_search,0,web_search,1,15,7,0.219214,0.981681
20260623_055224_510591,web_search,0,web_search,1,16,0,0.281314,0.970160
20260623_055224_510591,web_search,0,web_search,1,16,1,0.523878,0.936751
20260623_055224_510591,web_search,0,web_search,1,16,2,0.300867,0.970526
20260623_055224_510591,web_search,0,web_search,1,16,3,0.266091,0.951561
20260623_055224_510591,web_search,0,web_search,1,16,4,0.265129,0.982283
20260623_055224_510591,web_search,0,web_search,1,16,5,0.310450,0.970382
20260623_055224_510591,web_search,0,web_search,1,16,6,0.292119,0.971862
20260623_055224_510591,web_search,0,web_search,1,16,7,0.335219,0.978935
20260623_055224_510591,web_search,0,web_search,1,17,0,0.371813,0.969913
20260623_055224_510591,web_search,0,web_search,1,17,1,0.284968,0.970948
20260623_055224_510591,web_search,0,web_search,1,17,2,0.343046,0.952997
20260623_055224_510591,web_search,0,web_search,1,17,3,0.400191,0.974821
20260623_055224_510591,web_search,0,web_search,1,17,4,0.242794,0.977333
20260623_055224_510591,web_search,0,web_search,1,17,5,0.346018,0.964608
20260623_055224_510591,web_search,0,web_search,1,17,6,0.309947,0.981103
20260623_055224_510591,web_search,0,web_search,1,17,7,0.306583,0.971871
20260623_055224_510591,web_search,0,web_search,1,18,0,0.571588,0.973356
20260623_055224_510591,web_search,0,web_search,1,18,1,0.270618,0.965464
20260623_055224_510591,web_search,0,web_search,1,18,2,0.442178,0.963035
20260623_055224_510591,web_search,0,web_search,1,18,3,0.440914,0.974397
20260623_055224_510591,web_search,0,web_search,1,18,4,0.292294,0.969255
20260623_055224_510591,web_search,0,web_search,1,18,5,0.374946,0.971192
20260623_055224_510591,web_search,0,web_search,1,18,6,0.293569,0.960173
20260623_055224_510591,web_search,0,web_search,1,18,7,0.376275,0.966135
20260623_055224_510591,web_search,0,web_search,1,19,0,0.401560,0.945834
20260623_055224_510591,web_search,0,web_search,1,19,1,0.571283,0.932474
20260623_055224_510591,web_search,0,web_search,1,19,2,0.349090,0.933569
20260623_055224_510591,web_search,0,web_search,1,19,3,0.379676,0.971532
20260623_055224_510591,web_search,0,web_search,1,19,4,0.452987,0.971487
20260623_055224_510591,web_search,0,web_search,1,19,5,0.563332,0.931648
20260623_055224_510591,web_search,0,web_search,1,19,6,0.368537,0.945111
20260623_055224_510591,web_search,0,web_search,1,19,7,0.516123,0.962292
20260623_055224_510591,web_search,0,web_search,1,20,0,0.775030,0.905893
20260623_055224_510591,web_search,0,web_search,1,20,1,0.417808,0.970063
20260623_055224_510591,web_search,0,web_search,1,20,2,0.632873,0.947485
20260623_055224_510591,web_search,0,web_search,1,20,3,0.567291,0.931695
20260623_055224_510591,web_search,0,web_search,1,20,4,0.576781,0.941736
20260623_055224_510591,web_search,0,web_search,1,20,5,0.493367,0.954895
20260623_055224_510591,web_search,0,web_search,1,20,6,0.769794,0.956219
20260623_055224_510591,web_search,0,web_search,1,20,7,0.503740,0.966590
20260623_055224_510591,web_search,0,web_search,1,21,0,0.623578,0.977478
20260623_055224_510591,web_search,0,web_search,1,21,1,0.663357,0.983091
20260623_055224_510591,web_search,0,web_search,1,21,2,0.667990,0.966948
20260623_055224_510591,web_search,0,web_search,1,21,3,0.456134,0.943600
20260623_055224_510591,web_search,0,web_search,1,21,4,0.341176,0.973646
20260623_055224_510591,web_search,0,web_search,1,21,5,0.822024,0.955057
20260623_055224_510591,web_search,0,web_search,1,21,6,0.422219,0.959914
20260623_055224_510591,web_search,0,web_search,1,21,7,0.464890,0.941625
20260623_055224_510591,web_search,0,web_search,1,22,0,0.669094,0.899986
20260623_055224_510591,web_search,0,web_search,1,22,1,0.331489,0.955338
20260623_055224_510591,web_search,0,web_search,1,22,2,0.654006,0.938559
20260623_055224_510591,web_search,0,web_search,1,22,3,0.623975,0.966583
20260623_055224_510591,web_search,0,web_search,1,22,4,0.683176,0.950648
20260623_055224_510591,web_search,0,web_search,1,22,5,0.543286,0.968492
20260623_055224_510591,web_search,0,web_search,1,22,6,0.400139,0.966666
20260623_055224_510591,web_search,0,web_search,1,22,7,0.753517,0.962718
20260623_055224_510591,web_search,0,web_search,1,23,0,0.712835,0.936658
20260623_055224_510591,web_search,0,web_search,1,23,1,0.811066,0.948273
20260623_055224_510591,web_search,0,web_search,1,23,2,0.580911,0.955967
20260623_055224_510591,web_search,0,web_search,1,23,3,0.418269,0.970533
20260623_055224_510591,web_search,0,web_search,1,23,4,0.599255,0.931411
20260623_055224_510591,web_search,0,web_search,1,23,5,0.602642,0.948497
20260623_055224_510591,web_search,0,web_search,1,23,6,0.566620,0.967782
20260623_055224_510591,web_search,0,web_search,1,23,7,0.573754,0.947609
20260623_055224_510591,web_search,0,web_search,1,24,0,0.788439,0.977720
20260623_055224_510591,web_search,0,web_search,1,24,1,0.799073,0.959403
20260623_055224_510591,web_search,0,web_search,1,24,2,0.605969,0.971210
20260623_055224_510591,web_search,0,web_search,1,24,3,0.678783,0.950329
20260623_055224_510591,web_search,0,web_search,1,24,4,0.659813,0.973674
20260623_055224_510591,web_search,0,web_search,1,24,5,0.828652,0.900530
20260623_055224_510591,web_search,0,web_search,1,24,6,0.784786,0.932781
20260623_055224_510591,web_search,0,web_search,1,24,7,0.681167,0.946212
20260623_055224_510591,web_search,0,web_search,1,25,0,0.453719,0.967468
20260623_055224_510591,web_search,0,web_search,1,25,1,0.856672,0.960539
20260623_055224_510591,web_search,0,web_search,1,25,2,1.076502,0.931923
20260623_055224_510591,web_search,0,web_search,1,25,3,0.656290,0.920436
20260623_055224_510591,web_search,0,web_search,1,25,4,1.005873,0.957213
20260623_055224_510591,web_search,0,web_search,1,25,5,0.784243,0.943880
20260623_055224_510591,web_search,0,web_search,1,25,6,0.787049,0.949693
20260623_055224_510591,web_search,0,web_search,1,25,7,0.665688,0.958037
20260623_055224_510591,web_search,0,web_search,1,26,0,0.973566,0.925229
20260623_055224_510591,web_search,0,web_search,1,26,1,0.806996,0.979198
20260623_055224_510591,web_search,0,web_search,1,26,2,0.599792,0.974619
20260623_055224_510591,web_search,0,web_search,1,26,3,0.809743,0.963875
20260623_055224_510591,web_search,0,web_search,1,26,4,0.659249,0.972383
20260623_055224_510591,web_search,0,web_search,1,26,5,0.499241,0.963934
20260623_055224_510591,web_search,0,web_search,1,26,6,0.896514,0.967850
20260623_055224_510591,web_search,0,web_search,1,26,7,0.743549,0.961736
20260623_055224_510591,web_search,0,web_search,1,27,0,1.080455,0.968597
20260623_055224_510591,web_search,0,web_search,1,27,1,1.265186,0.956422
20260623_055224_510591,web_search,0,web_search,1,27,2,1.443145,0.917865
20260623_055224_510591,web_search,0,web_search,1,27,3,0.807680,0.967004
20260623_055224_510591,web_search,0,web_search,1,27,4,0.994344,0.950648
20260623_055224_510591,web_search,0,web_search,1,27,5,0.739572,0.944987
20260623_055224_510591,web_search,0,web_search,1,27,6,0.699414,0.975830
20260623_055224_510591,web_search,0,web_search,1,27,7,1.249629,0.939395
20260623_055224_510591,web_search,0,web_search,1,28,0,0.838402,0.964887
20260623_055224_510591,web_search,0,web_search,1,28,1,0.672438,0.977020
20260623_055224_510591,web_search,0,web_search,1,28,2,0.864639,0.964028
20260623_055224_510591,web_search,0,web_search,1,28,3,0.961032,0.917128
20260623_055224_510591,web_search,0,web_search,1,28,4,0.896464,0.972029
20260623_055224_510591,web_search,0,web_search,1,28,5,1.437725,0.956483
20260623_055224_510591,web_search,0,web_search,1,28,6,0.795537,0.976314
20260623_055224_510591,web_search,0,web_search,1,28,7,0.755125,0.959411
20260623_055224_510591,web_search,0,web_search,1,29,0,1.006264,0.956427
20260623_055224_510591,web_search,0,web_search,1,29,1,1.216859,0.948018
20260623_055224_510591,web_search,0,web_search,1,29,2,0.898698,0.936515
20260623_055224_510591,web_search,0,web_search,1,29,3,1.347364,0.984526
20260623_055224_510591,web_search,0,web_search,1,29,4,1.119790,0.973923
20260623_055224_510591,web_search,0,web_search,1,29,5,1.455573,0.963083
20260623_055224_510591,web_search,0,web_search,1,29,6,0.996617,0.964190
20260623_055224_510591,web_search,0,web_search,1,29,7,1.874763,0.977147
20260623_055224_510591,web_search,0,web_search,1,30,0,0.980003,0.959855
20260623_055224_510591,web_search,0,web_search,1,30,1,1.012835,0.980516
20260623_055224_510591,web_search,0,web_search,1,30,2,1.047646,0.965899
20260623_055224_510591,web_search,0,web_search,1,30,3,1.734375,0.981914
20260623_055224_510591,web_search,0,web_search,1,30,4,1.466306,0.980130
20260623_055224_510591,web_search,0,web_search,1,30,5,1.164670,0.954235
20260623_055224_510591,web_search,0,web_search,1,30,6,1.319527,0.947988
20260623_055224_510591,web_search,0,web_search,1,30,7,2.401209,0.954532
20260623_055224_510591,web_search,0,web_search,1,31,0,1.148578,0.981588
20260623_055224_510591,web_search,0,web_search,1,31,1,1.520222,0.973850
20260623_055224_510591,web_search,0,web_search,1,31,2,1.071646,0.970454
20260623_055224_510591,web_search,0,web_search,1,31,3,1.431329,0.977554
20260623_055224_510591,web_search,0,web_search,1,31,4,1.312709,0.979164
20260623_055224_510591,web_search,0,web_search,1,31,5,1.535284,0.932563
20260623_055224_510591,web_search,0,web_search,1,31,6,2.465543,0.946902
20260623_055224_510591,web_search,0,web_search,1,31,7,2.023598,0.942872
20260623_055224_510591,web_search,0,web_search,1,32,0,1.569547,0.979700
20260623_055224_510591,web_search,0,web_search,1,32,1,1.435760,0.954698
20260623_055224_510591,web_search,0,web_search,1,32,2,1.307839,0.956666
20260623_055224_510591,web_search,0,web_search,1,32,3,1.494114,0.978135
20260623_055224_510591,web_search,0,web_search,1,32,4,3.157522,0.979549
20260623_055224_510591,web_search,0,web_search,1,32,5,1.434798,0.969046
20260623_055224_510591,web_search,0,web_search,1,32,6,2.102758,0.976502
20260623_055224_510591,web_search,0,web_search,1,32,7,2.841744,0.955477
20260623_055224_510591,web_search,0,web_search,1,33,0,1.824086,0.960886
20260623_055224_510591,web_search,0,web_search,1,33,1,1.274646,0.975922
20260623_055224_510591,web_search,0,web_search,1,33,2,1.894103,0.963155
20260623_055224_510591,web_search,0,web_search,1,33,3,2.183459,0.962814
20260623_055224_510591,web_search,0,web_search,1,33,4,1.892079,0.953126
20260623_055224_510591,web_search,0,web_search,1,33,5,1.821847,0.974244
20260623_055224_510591,web_search,0,web_search,1,33,6,1.738926,0.960746
20260623_055224_510591,web_search,0,web_search,1,33,7,2.629345,0.946510
20260623_055224_510591,web_search,0,web_search,1,34,0,4.247410,0.948264
20260623_055224_510591,web_search,0,web_search,1,34,1,1.722417,0.965758
20260623_055224_510591,web_search,0,web_search,1,34,2,1.673151,0.982548
20260623_055224_510591,web_search,0,web_search,1,34,3,1.989576,0.978312
20260623_055224_510591,web_search,0,web_search,1,34,4,2.902109,0.962250
20260623_055224_510591,web_search,0,web_search,1,34,5,2.210108,0.958013
20260623_055224_510591,web_search,0,web_search,1,34,6,2.086998,0.967224
20260623_055224_510591,web_search,0,web_search,1,34,7,1.875823,0.973818
20260623_055224_510591,web_search,0,web_search,1,35,0,2.236136,0.981618
20260623_055224_510591,web_search,0,web_search,1,35,1,2.260886,0.959774
20260623_055224_510591,web_search,0,web_search,1,35,2,2.067771,0.976431
20260623_055224_510591,web_search,0,web_search,1,35,3,2.016176,0.970642
20260623_055224_510591,web_search,0,web_search,1,35,4,2.193179,0.983948
20260623_055224_510591,web_search,0,web_search,1,35,5,2.633351,0.977931
20260623_055224_510591,web_search,0,web_search,1,35,6,2.306869,0.979446
20260623_055224_510591,web_search,0,web_search,1,35,7,2.672716,0.969313
20260623_055224_510591,web_search,0,web_search,1,36,0,2.789999,0.975418
20260623_055224_510591,web_search,0,web_search,1,36,1,4.946331,0.987917
20260623_055224_510591,web_search,0,web_search,1,36,2,2.620146,0.955475
20260623_055224_510591,web_search,0,web_search,1,36,3,2.969113,0.956783
20260623_055224_510591,web_search,0,web_search,1,36,4,2.699452,0.976136
20260623_055224_510591,web_search,0,web_search,1,36,5,2.227948,0.976637
20260623_055224_510591,web_search,0,web_search,1,36,6,3.719865,0.976818
20260623_055224_510591,web_search,0,web_search,1,36,7,2.297503,0.980256
20260623_055224_510591,web_search,0,web_search,1,37,0,2.650488,0.967664
20260623_055224_510591,web_search,0,web_search,1,37,1,2.824797,0.970339
20260623_055224_510591,web_search,0,web_search,1,37,2,3.851288,0.965234
20260623_055224_510591,web_search,0,web_search,1,37,3,2.743911,0.970849
20260623_055224_510591,web_search,0,web_search,1,37,4,5.318272,0.966070
20260623_055224_510591,web_search,0,web_search,1,37,5,3.032594,0.973685
20260623_055224_510591,web_search,0,web_search,1,37,6,4.708220,0.942837
20260623_055224_510591,web_search,0,web_search,1,37,7,6.579451,0.980304
20260623_055224_510591,web_search,0,web_search,1,38,0,6.517768,0.988172
20260623_055224_510591,web_search,0,web_search,1,38,1,2.634942,0.972544
20260623_055224_510591,web_search,0,web_search,1,38,2,2.979746,0.954859
20260623_055224_510591,web_search,0,web_search,1,38,3,3.283899,0.968050
20260623_055224_510591,web_search,0,web_search,1,38,4,2.647729,0.971223
20260623_055224_510591,web_search,0,web_search,1,38,5,3.237929,0.951659
20260623_055224_510591,web_search,0,web_search,1,38,6,4.264816,0.988707
20260623_055224_510591,web_search,0,web_search,1,38,7,3.222770,0.972642
20260623_055224_510591,web_search,0,web_search,1,39,0,2.775398,0.972489
20260623_055224_510591,web_search,0,web_search,1,39,1,3.332928,0.932449
20260623_055224_510591,web_search,0,web_search,1,39,2,4.760329,0.942462
20260623_055224_510591,web_search,0,web_search,1,39,3,2.841827,0.941913
20260623_055224_510591,web_search,0,web_search,1,39,4,3.206521,0.964421
20260623_055224_510591,web_search,0,web_search,1,39,5,5.355618,0.982826
20260623_055224_510591,web_search,0,web_search,1,39,6,2.779442,0.906931
20260623_055224_510591,web_search,0,web_search,1,39,7,4.802432,0.978046
