run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_205428_460819,web_search,0,terminate,1,0,0,0.233507,0.304183,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,1,0.323223,0.073658,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,2,0.308405,0.394877,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,3,0.426183,0.127303,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,4,0.295058,0.677856,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,5,0.279604,0.062935,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,6,0.272090,0.046039,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,0,7,0.248603,0.631669,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,0,0.466807,0.246942,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,1,0.253269,0.083490,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,2,0.398968,-0.229768,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,3,0.422224,0.074202,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,4,0.381216,0.096141,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,5,0.313077,0.103929,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,6,0.388850,0.130502,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,1,7,0.359119,0.745905,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,0,0.659055,-0.172578,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,1,0.608305,-0.116452,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,2,0.511083,-0.198961,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,3,0.419430,0.051948,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,4,0.486455,0.159228,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,5,0.615587,-0.184128,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,6,0.459619,-0.034734,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,2,7,0.620637,-0.035011,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,0,0.784900,-0.027053,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,1,0.450507,0.270084,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,2,0.679831,-0.113464,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,3,0.616643,-0.147732,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,4,0.644373,-0.153948,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,5,0.622696,-0.029735,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,6,0.477648,0.127438,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,3,7,0.770054,-0.151086,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,0,0.714228,-0.246000,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,1,0.652407,-0.010917,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,2,0.560261,0.554839,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,3,0.780994,-0.181627,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,4,0.734928,0.045197,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,5,0.625533,-0.211622,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,6,0.696808,0.067968,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,4,7,0.560095,0.121329,1906,2949,1906,100.00,64.63
20260630_205428_460819,web_search,0,terminate,1,5,0,0.889046,0.132342,1906,2949,1906,100.00,64.63
